epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,51562,35315,68.4904,8.6218
1,1,51562,35315,68.4904,8.6218
1,2,51562,35315,68.4904,8.6218
1,3,51562,35315,68.4904,8.6218
1,4,51562,35315,68.4904,8.6218
1,5,51562,35315,68.4904,8.6218
1,total,309372,211890,68.4904,51.7310
2,0,51159,35245,68.8931,8.6047
2,1,51159,35245,68.8931,8.6047
2,2,51159,35245,68.8931,8.6047
2,3,51159,35245,68.8931,8.6047
2,4,51159,35245,68.8931,8.6047
2,5,51159,35245,68.8931,8.6047
2,total,306954,211470,68.8931,51.6284
3,0,51308,35141,68.4903,8.5793
3,1,51308,35141,68.4903,8.5793
3,2,51308,35141,68.4903,8.5793
3,3,51308,35141,68.4903,8.5793
3,4,51308,35141,68.4903,8.5793
3,5,51308,35141,68.4903,8.5793
3,total,307848,210846,68.4903,51.4761
4,0,51032,35099,68.7784,8.5691
4,1,51032,35099,68.7784,8.5691
4,2,51032,35099,68.7784,8.5691
4,3,51032,35099,68.7784,8.5691
4,4,51032,35099,68.7784,8.5691
4,5,51032,35099,68.7784,8.5691
4,total,306192,210594,68.7784,51.4146
5,0,51204,35169,68.6841,8.5862
5,1,51204,35169,68.6841,8.5862
5,2,51204,35169,68.6841,8.5862
5,3,51204,35169,68.6841,8.5862
5,4,51204,35169,68.6841,8.5862
5,5,51204,35169,68.6841,8.5862
5,total,307224,211014,68.6841,51.5171
6,0,51255,35152,68.5826,8.5820
6,1,51255,35152,68.5826,8.5820
6,2,51255,35152,68.5826,8.5820
6,3,51255,35152,68.5826,8.5820
6,4,51255,35152,68.5826,8.5820
6,5,51255,35152,68.5826,8.5820
6,total,307530,210912,68.5826,51.4922
7,0,50706,34495,68.0294,8.4216
7,1,50706,34495,68.0294,8.4216
7,2,50706,34495,68.0294,8.4216
7,3,50706,34495,68.0294,8.4216
7,4,50706,34495,68.0294,8.4216
7,5,50706,34495,68.0294,8.4216
7,total,304236,206970,68.0294,50.5298
8,0,51285,35009,68.2636,8.5471
8,1,51285,35009,68.2636,8.5471
8,2,51285,35009,68.2636,8.5471
8,3,51285,35009,68.2636,8.5471
8,4,51285,35009,68.2636,8.5471
8,5,51285,35009,68.2636,8.5471
8,total,307710,210054,68.2636,51.2827
9,0,51518,35540,68.9856,8.6768
9,1,51518,35540,68.9856,8.6768
9,2,51518,35540,68.9856,8.6768
9,3,51518,35540,68.9856,8.6768
9,4,51518,35540,68.9856,8.6768
9,5,51518,35540,68.9856,8.6768
9,total,309108,213240,68.9856,52.0605
10,0,51247,35322,68.9250,8.6235
10,1,51247,35322,68.9250,8.6235
10,2,51247,35322,68.9250,8.6235
10,3,51247,35322,68.9250,8.6235
10,4,51247,35322,68.9250,8.6235
10,5,51247,35322,68.9250,8.6235
10,total,307482,211932,68.9250,51.7412
11,0,51048,34989,68.5414,8.5422
11,1,51048,34989,68.5414,8.5422
11,2,51048,34989,68.5414,8.5422
11,3,51048,34989,68.5414,8.5422
11,4,51048,34989,68.5414,8.5422
11,5,51048,34989,68.5414,8.5422
11,total,306288,209934,68.5414,51.2534
12,0,51311,35203,68.6071,8.5945
12,1,51311,35203,68.6071,8.5945
12,2,51311,35203,68.6071,8.5945
12,3,51311,35203,68.6071,8.5945
12,4,51311,35203,68.6071,8.5945
12,5,51311,35203,68.6071,8.5945
12,total,307866,211218,68.6071,51.5669
13,0,51154,35462,69.3240,8.6577
13,1,51154,35462,69.3240,8.6577
13,2,51154,35462,69.3240,8.6577
13,3,51154,35462,69.3240,8.6577
13,4,51154,35462,69.3240,8.6577
13,5,51154,35462,69.3240,8.6577
13,total,306924,212772,69.3240,51.9463
14,0,51162,34955,68.3222,8.5339
14,1,51162,34955,68.3222,8.5339
14,2,51162,34955,68.3222,8.5339
14,3,51162,34955,68.3222,8.5339
14,4,51162,34955,68.3222,8.5339
14,5,51162,34955,68.3222,8.5339
14,total,306972,209730,68.3222,51.2036
15,0,50967,34877,68.4306,8.5149
15,1,50967,34877,68.4306,8.5149
15,2,50967,34877,68.4306,8.5149
