# model_name=pna_reverse_mp_with_port_and_ego
# seed=0
# started_at=20251115-144831
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,0.3257071661646478,0.2824581484310329,0.7552959593859586,0.9957894682884216,0.9659131765365601,0.9962207078933716,0.9988670349121094,0.3885799050331116,0.5852810144424438,0.6876424551010132,0.6820710301399231,0.6927260756492615,0.6646010875701904,0.6505635976791382
2,0.2755896267481148,0.2750824296963401,0.7262558232654225,0.9918445348739624,0.9621893763542175,0.9889326691627502,0.9994332790374756,0.2451171875,0.4707862138748169,0.7368565201759338,0.6903596520423889,0.7032819986343384,0.5469513535499573,0.6530612707138062
3,0.2699841131689027,0.26216085272608325,0.7637798731977289,0.9993016719818115,0.9921314716339111,0.9930307269096375,0.9988670349121094,0.3360620141029358,0.5534961819648743,0.752727210521698,0.684482753276825,0.7365761399269104,0.6725015640258789,0.6824018359184265
4,0.26435620279517025,0.260364391899202,0.7715865509076552,0.990479588508606,0.9994792342185974,0.9973515272140503,0.992123007774353,0.3139534890651703,0.6083303093910217,0.7673648595809937,0.7390660047531128,0.7605248689651489,0.6630343794822693,0.6557447910308838
5,0.26244680758100003,0.2591719272895716,0.7447717135602777,0.9993007183074951,0.9986101984977722,0.996408998966217,0.998113214969635,0.14671814441680908,0.5135011076927185,0.7689858078956604,0.7283639907836914,0.7596423029899597,0.6085116863250732,0.6743326783180237
6,0.2604689776781015,0.2553624777938239,0.7588139284740795,0.9906541705131531,0.9931877851486206,0.9973515272140503,0.9992443919181824,0.27216100692749023,0.5659751296043396,0.7602247595787048,0.7006745934486389,0.7385762929916382,0.6307691931724548,0.6981343626976013
7,0.2591250233235769,0.26240037148818374,0.7515142641284249,0.9963177442550659,0.9758350849151611,0.9979178309440613,0.9986765384674072,0.3299424946308136,0.501473605632782,0.77078777551651,0.7241184115409851,0.7463223934173584,0.6546914577484131,0.5705735683441162
8,0.2563242893666029,0.2748788922908716,0.7441190779209137,0.98690265417099,0.9873507022857666,0.9981067776679993,0.9935458898544312,0.21030715107917786,0.5588420033454895,0.7661032676696777,0.7356835603713989,0.7256863713264465,0.613940417766571,0.608841061592102
9,0.25587900762911886,0.25986752985045314,0.7684463912790472,0.9994755983352661,0.99546879529953,0.9984849095344543,0.999622106552124,0.3514893651008606,0.6072126030921936,0.7275818586349487,0.6713969111442566,0.7277418971061707,0.6953856945037842,0.6790505647659302
10,0.2558772038901225,0.25299208698561415,0.7646028047258203,0.9980745911598206,0.9991317987442017,0.9979178309440613,0.9992443919181824,0.24438902735710144,0.608809232711792,0.7645330429077148,0.7345286011695862,0.7645488381385803,0.6302695274353027,0.6691839694976807
11,0.25501082569826394,0.2683612769469619,0.776244271885265,0.9987756013870239,0.998784065246582,0.9975402355194092,0.9977366924285889,0.38158929347991943,0.6363928318023682,0.7286953926086426,0.6817686557769775,0.7482014298439026,0.682985782623291,0.6862170100212097
12,0.2546908221556805,0.2576704334933311,0.7703622525388544,0.9978991150856018,1.0,0.9981067776679993,0.9990557432174683,0.33665943145751953,0.6147282719612122,0.7290432453155518,0.6921108961105347,0.7124010920524597,0.6946523189544678,0.6993278861045837
13,0.2528391039231792,0.260253059968818,0.7343138933859088,0.9996505975723267,0.9996529221534729,0.9975402355194092,0.999622106552124,0.042001236230134964,0.6090993285179138,0.7283352017402649,0.6682937145233154,0.7156570553779602,0.6204819083213806,0.6971185207366943
14,0.25336754001909867,0.25529573258245364,0.744304125959223,0.998600423336029,1.0,0.9986740350723267,0.9988670349121094,0.27123552560806274,0.5438445210456848,0.7578288316726685,0.71910560131073,0.7270967960357666,0.5773042440414429,0.5947883725166321
15,0.2527798035880551,0.2545676857116632,0.773778725754131,0.9993007183074951,0.9935393929481506,0.9977290034294128,1.0,0.3665568232536316,0.5847571492195129,0.7549756169319153,0.7016656398773193,0.7242503762245178,0.6960382461547852,0.6927530169487
16,0.25189063214929774,0.25607294688234106,0.7641342173923146,0.997906506061554,0.9794617295265198,0.9977290034294128,0.9996218085289001,0.2601466774940491,0.560082733631134,0.7672509551048279,0.7380173206329346,0.7558823227882385,0.6909484267234802,0.6584289073944092
17,0.2517067086882889,0.256587554293219,0.7520416148684241,0.9842059016227722,0.9989579916000366,0.9996204972267151,0.9988670349121094,0.2270381897687912,0.5974576473236084,0.7424492239952087,0.7097958326339722,0.7484219670295715,0.680253267288208,0.5853902101516724
18,0.25172139739152044,0.2510029841796495,0.7478637708859011,0.9978991150856018,0.9991317987442017,0.9992415308952332,0.9998109340667725,0.11907513439655304,0.5692837834358215,0.7573366761207581,0.7067387700080872,0.7369089126586914,0.6463627815246582,0.6947120428085327
19,0.2506901263841428,0.2528573205927387,0.7588288296352733,0.9980745911598206,0.9996529221534729,0.999620795249939,0.9992443919181824,0.2294238805770874,0.5589829087257385,0.7531738877296448,0.6973099112510681,0.7510204315185547,0.6930729746818542,0.667540431022644
20,0.250730165746063,0.2513178452500142,0.773628131909804,0.9993007183074951,0.9996529221534729,0.9984849095344543,1.0,0.33172017335891724,0.5654773712158203,0.7742089033126831,0.7147158980369568,0.7541078925132751,0.6820461750030518,0.6901944875717163
21,0.25018619251204655,0.25141792657086626,0.7642595713788812,0.9994755983352661,0.9994792342185974,0.999431312084198,1.0,0.29320842027664185,0.6014410853385925,0.7574631571769714,0.6540305614471436,0.721642792224884,0.6840626001358032,0.696620523929596
22,0.24954586033709347,0.25819416099693626,0.7751627591523257,0.9964936375617981,0.9977394938468933,1.0,1.0,0.3312387764453888,0.5975858569145203,0.7448769211769104,0.718650758266449,0.7482912540435791,0.6963673830032349,0.6955462694168091
23,0.24933736136881635,0.25923047168180346,0.7215586548501794,0.9998252391815186,0.9846749901771545,0.999241828918457,1.0,0.23088610172271729,0.4512103796005249,0.7350882291793823,0.7314707040786743,0.7490160465240479,0.6163114309310913,0.43942025303840637
24,0.2500163569347933,0.2502481478732079,0.7692157869989221,0.9956132769584656,1.0,1.0,1.0,0.27382680773735046,0.602729320526123,0.7653176188468933,0.7317168116569519,0.7478005290031433,0.6522116661071777,0.6921576261520386
25,0.2489353152923286,0.25368687557056546,0.7777328924699263,0.9994757771492004,0.9991317987442017,0.999620795249939,0.9998109340667725,0.3951200246810913,0.6298285126686096,0.7309859395027161,0.6762430667877197,0.7332908511161804,0.6866986751556396,0.7048554420471191
26,0.2484646286466159,0.25419611908728257,0.7680614211342551,0.9996504783630371,0.9998264312744141,0.999241828918457,0.9998109340667725,0.3723624348640442,0.6263893246650696,0.7075290679931641,0.6600674986839294,0.718770444393158,0.6819401383399963,0.6830870509147644
27,0.24792871094541624,0.2527065313188359,0.7770315246148543,0.9966696500778198,0.9996529221534729,1.0,0.9998109340667725,0.3665271997451782,0.5601161122322083,0.7618313431739807,0.7261835932731628,0.7442554831504822,0.6942663788795471,0.6980331540107727
28,0.24955554824555293,0.25064524624031037,0.7736774384975433,1.0,0.9998264312744141,0.9984849095344543,1.0,0.3288770020008087,0.5710180997848511,0.7638608813285828,0.741176426410675,0.7575241327285767,0.6726824641227722,0.6770014762878418
29,0.2481991869281046,0.2516576851485297,0.7792172188108618,1.0,0.9994792342185974,1.0,1.0,0.4270944893360138,0.5826677680015564,0.751534640789032,0.7088344097137451,0.7454823851585388,0.686817467212677,0.6694790124893188
30,0.24838733806973323,0.24947994441026822,0.779983786019412,0.9996504783630371,0.989835262298584,1.0,1.0,0.3504713177680969,0.6046423316001892,0.7638639807701111,0.7254785299301147,0.7573039531707764,0.687536895275116,0.7010388970375061
31,0.2470862865447998,0.25326949020382017,0.7823540053584359,0.9998252391815186,0.9994792342185974,1.0,1.0,0.4012588560581207,0.5978633761405945,0.7598298192024231,0.716312050819397,0.744019091129303,0.696719765663147,0.6905866265296936
32,0.24711957114050165,0.25681205024011433,0.7756349254738201,0.9998252987861633,0.9996529221534729,1.0,1.0,0.3912524878978729,0.6315789222717285,0.7177102565765381,0.6769706606864929,0.7195320129394531,0.6920108199119568,0.7034507989883423
33,0.2472025698516518,0.2501774014090188,0.7672432200475172,0.9996504783630371,0.9998265504837036,1.0,1.0,0.2548339068889618,0.5733843445777893,0.7502676844596863,0.7330614924430847,0.7377915978431702,0.6845719218254089,0.7062874436378479
34,0.2464409073581919,0.2501471170107834,0.7573745928027413,1.0,0.9996529221534729,1.0,0.9998109340667725,0.1990317404270172,0.6004180312156677,0.7603808045387268,0.7200489640235901,0.7477561235427856,0.6886363625526428,0.6153846383094788
35,0.24725291377399117,0.250929995032493,0.7579644566232507,0.9998252987861633,0.9993062615394592,1.0,0.9998109340667725,0.2336592972278595,0.5770319104194641,0.7690247297286987,0.718341052532196,0.751971960067749,0.6606875658035278,0.6279500126838684
36,0.24687610077671707,0.24942184617975727,0.7794706198302183,1.0,0.9994792342185974,1.0,1.0,0.36800000071525574,0.6167272925376892,0.7545660734176636,0.7105154991149902,0.7439436316490173,0.6800805330276489,0.7008645534515381
37,0.24626767431618646,0.24822975555434823,0.7769279696724631,0.9994755983352661,1.0,1.0,1.0,0.33362913131713867,0.6069331169128418,0.7584247589111328,0.7265515923500061,0.7448190450668335,0.6930031180381775,0.6833713054656982
38,0.2464774723048322,0.2492371773114428,0.7709283341060985,1.0,0.9982620477676392,1.0,0.9998109340667725,0.3311081528663635,0.5853849649429321,0.7606327533721924,0.6941551566123962,0.7440272569656372,0.6689075827598572,0.6979228258132935
39,0.24548028415301815,0.25144430715590715,0.7693163102323358,0.9998252391815186,0.9991317987442017,1.0,1.0,0.3513745665550232,0.6185641884803772,0.7455782294273376,0.6850205659866333,0.7141438126564026,0.666248619556427,0.6825923919677734
40,0.24508484243415296,0.2521002406720072,0.7722789130427621,1.0,0.9998264312744141,1.0,0.9998109340667725,0.3068442642688751,0.6228641271591187,0.7410503029823303,0.6932646632194519,0.7426810264587402,0.6891456246376038,0.6995806694030762
41,0.24515792273450643,0.2492785241920501,0.747598719867793,1.0,0.9998264312744141,1.0,1.0,0.18939395248889923,0.5191566348075867,0.7658615708351135,0.731322705745697,0.7546945214271545,0.6370769143104553,0.6262531876564026
42,0.2443158538080752,0.2535615561064333,0.752927457744425,0.9993007183074951,0.9993055462837219,1.0,0.9988670349121094,0.2903689444065094,0.5241071581840515,0.7699496746063232,0.723651111125946,0.7557497024536133,0.6595790386199951,0.5613231062889099
43,0.2455595413921401,0.25056784343905747,0.7527470669963143,1.0,0.9996529221534729,1.0,1.0,0.2952699363231659,0.5399173498153687,0.7635135054588318,0.7258732914924622,0.7347192168235779,0.6341245174407959,0.5871469974517822
44,0.24508614477235824,0.24796648271149024,0.7713439681313254,1.0,0.9996529221534729,1.0,1.0,0.34308165311813354,0.5745114088058472,0.7510312795639038,0.7305863499641418,0.7367758750915527,0.6733547449111938,0.6757894158363342
45,0.24515611492097378,0.24971265642670915,0.7618480758233503,0.9996504783630371,0.9982620477676392,1.0,1.0,0.3125,0.5775015354156494,0.7578325867652893,0.6917293071746826,0.7097421884536743,0.6481848359107971,0.6849258542060852
46,0.24430973164271563,0.2538938066572882,0.7550692314451392,0.9998252391815186,0.9994792342185974,1.0,1.0,0.23139652609825134,0.518735945224762,0.7703256607055664,0.7384721636772156,0.7528752684593201,0.6634392738342285,0.6312122344970703
47,0.24503892089705914,0.2505173054523766,0.7559240812605078,0.9996504783630371,0.9996529221534729,1.0,1.0,0.2279142439365387,0.5572742819786072,0.7656152248382568,0.7324926853179932,0.7564176321029663,0.6580343842506409,0.6181130409240723
48,0.24474213138455525,0.24967645871220157,0.7626807364550504,0.9984251856803894,0.9996529221534729,1.0,1.0,0.2143983244895935,0.5671154856681824,0.7595369219779968,0.723120391368866,0.7508792281150818,0.6768728494644165,0.6994867920875549
49,0.24445122567703947,0.24935579887824133,0.780398124998266,0.9996504783630371,0.9996529221534729,1.0,1.0,0.38778746128082275,0.5805937647819519,0.7500675916671753,0.727308452129364,0.7520000338554382,0.6931755542755127,0.6941431164741516
50,0.24473409028723836,0.2519661550177261,0.7663551758636128,0.9998252391815186,0.9996529221534729,1.0,1.0,0.366040974855423,0.6174325346946716,0.7261110544204712,0.6808978915214539,0.7365745306015015,0.6928255558013916,0.6105462312698364
51,0.24334490339970216,0.24968607822665945,0.7819797965613279,1.0,0.9993055462837219,1.0,1.0,0.4025256335735321,0.5835806131362915,0.750402569770813,0.7131433486938477,0.7516418099403381,0.6969473958015442,0.7042308449745178
52,0.2438626817893237,0.2542182899196632,0.750590209256519,0.9993007183074951,0.998088002204895,0.999620795249939,1.0,0.2207183688879013,0.509016215801239,0.7723098397254944,0.7402011752128601,0.7517650127410889,0.614206075668335,0.6512660980224609
53,0.24465645477175713,0.24863263731822371,0.7646626396612688,0.9998252391815186,0.9998264312744141,1.0,1.0,0.2671944499015808,0.5710216164588928,0.766527533531189,0.7046263217926025,0.7394852638244629,0.6870259046554565,0.6757562756538391
54,0.24339969584252685,0.24967543047387153,0.7520492998036471,0.9977236986160278,0.9994792342185974,1.0,1.0,0.23700624704360962,0.5260589718818665,0.7518033385276794,0.722795844078064,0.7222403287887573,0.6833940148353577,0.6320406198501587
55,0.24278845533262938,0.25025647738948464,0.7629429752176459,0.9996504783630371,0.9994792342185974,1.0,1.0,0.25838756561279297,0.605268120765686,0.7456717491149902,0.7054880857467651,0.7362809777259827,0.6407119035720825,0.7014346122741699
56,0.24270703975344077,0.25122732971794903,0.767463586547158,0.9998252391815186,0.9998264312744141,1.0,1.0,0.34786438941955566,0.5697722434997559,0.7718316316604614,0.7281758189201355,0.7482100129127502,0.6741665005683899,0.6024271845817566
57,0.242705577169545,0.2512184124789201,0.7766542136669159,0.9998252987861633,0.9996529221534729,1.0,1.0,0.43022820353507996,0.5147258639335632,0.7684827446937561,0.7359356880187988,0.743842363357544,0.6596229076385498,0.6908803582191467
58,0.24379029602278024,0.24925870401784778,0.768613032319329,1.0,0.9994792342185974,1.0,1.0,0.34091922640800476,0.571254312992096,0.7631116509437561,0.7162299156188965,0.746504545211792,0.6539213061332703,0.663323163986206
59,0.24351111007854342,0.25222304346971214,0.7577729496088895,1.0,0.9996529221534729,1.0,1.0,0.3273056149482727,0.5273253917694092,0.7672877311706543,0.7411962151527405,0.7544011473655701,0.6781185865402222,0.5402148365974426
60,0.24209156504366547,0.2478130929521285,0.7652836848389019,1.0,1.0,1.0,1.0,0.309780091047287,0.5534644722938538,0.7607046365737915,0.7273447513580322,0.7361502647399902,0.6556815505027771,0.6749947667121887
61,0.24290477734757587,0.25488340330775827,0.7627593360163949,0.99543696641922,0.9989579916000366,1.0,1.0,0.32018348574638367,0.485164999961853,0.7661281228065491,0.7437779307365417,0.7531571984291077,0.6865612268447876,0.6409847736358643
62,0.24286028079222888,0.25123066880041733,0.7698694277893413,0.9998252987861633,0.9993055462837219,1.0,1.0,0.32628676295280457,0.5843409299850464,0.7588698267936707,0.7157217860221863,0.7368096113204956,0.6432670950889587,0.704136848449707
