timestamp_iso,model,n_runs,seeds,macro_mean_pct,deg-in_mean_pct,deg-out_mean_pct,fan-in_mean_pct,fan-out_mean_pct,C2_mean_pct,C3_mean_pct,C4_mean_pct,C5_mean_pct,C6_mean_pct,S-G_mean_pct,B-C_mean_pct,deg-in_std_pct,deg-out_std_pct,fan-in_std_pct,fan-out_std_pct,C2_std_pct,C3_std_pct,C4_std_pct,C5_std_pct,C6_std_pct,S-G_std_pct,B-C_std_pct,runtime
2026-02-21T11:50:08,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, consensus_start=0, lambda=0.5, seed=[0]",1,0,69.71,90.88,90.46,95.23,94.42,47.65,58.78,60.03,58.39,45.29,62.13,63.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:04:46
2026-02-21T12:05:58,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, consensus_start=1, lambda=0.5, seed=[0]",1,0,75.49,98.53,98.61,99.64,98.81,55.58,59.79,70.66,63.35,54.34,64.19,66.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:03:40
2026-02-21T12:15:46,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, consensus_start=1, lambda=0.5, seed=[0]",1,0,76.58,97.16,99.36,99.92,98.69,56.62,61.19,71.98,67.32,59.04,64.38,66.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:04:51
2026-02-21T12:54:59,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=1, lambda=0.5, seed=[0]",1,0,78.2,99.48,98.36,99.79,98.89,79.66,60.28,71.5,63.51,58.06,64.4,66.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:29:07
2026-02-21T13:22:47,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=0, lambda=0.5, seed=[0]",1,0,76.0,99.95,99.07,100.0,100.0,83.31,59.86,55.17,58.37,56.03,61.13,63.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:49:04
2026-02-21T14:17:19,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=6, neighbors_per_hop=[10, 10, 8, 8, 5, 5], consensus_start=4, lambda=0.5, seed=[0]",1,0,75.21,99.6,99.9,98.75,99.68,61.93,59.48,59.8,60.84,55.33,65.29,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:40:16
2026-02-21T14:40:05,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=6, neighbors_per_hop=[10, 10, 8, 8, 5, 5], consensus_start=3, lambda=0.5, seed=[0]",1,0,74.15,99.72,99.93,99.4,99.78,64.21,59.32,55.79,54.7,52.31,64.28,66.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:20:34
2026-02-21T15:11:55,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=1, lambda=0.5, seed=[2]",1,2,76.49,97.52,96.38,99.91,100.0,65.71,59.95,70.47,64.73,56.58,63.97,66.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:33:20
2026-02-21T15:17:07,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=1, lambda=0.5, seed=[1]",1,1,77.96,99.22,97.94,100.0,99.96,79.78,56.22,73.27,64.5,56.42,63.92,66.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:41:14
2026-02-21T15:17:07,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=1, lambda=0.5, seed=[0,1,2]",3,"0,1,2",77.55,98.74,97.56,99.90,99.62,75.05,58.82,71.75,64.25,57.02,64.10,66.27,0.87,0.85,0.09,0.51,6.61,1.84,1.16,0.53,0.74,0.22,0.05,01:43:41
2026-02-21T15:59:53,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=6, neighbors_per_hop=[10, 10, 8, 8, 5, 5], consensus_start=0, lambda=0.5, seed=[0]",1,0,77.9,99.24,99.98,97.32,99.0,76.7,60.55,62.38,65.78,64.66,65.21,66.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:37:40
2026-02-21T16:19:52,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=0, lambda=0.5, seed=[1]",1,1,78.83,99.98,99.72,100.0,99.98,80.34,61.48,65.43,65.09,61.06,66.08,67.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:50:14
2026-02-21T16:26:25,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=True, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=0, lambda=0.5, seed=[2]",1,2,77.22,99.95,99.93,99.76,99.98,76.48,61.19,59.61,57.65,62.84,65.19,66.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:53:04
2026-02-21T18:12:35,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.2, cross_edges=False, cross_client_communication=False, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=0, lambda=0.5, seed=[0, 1, 2]",3,"0,1,2",31.96,27.76,26.05,34.81,34.07,21.81,34.03,63.12,16.32,15.05,38.66,39.88,0.0,0.09,9.56,10.45,3.25,9.66,0.0,23.08,15.63,10.92,11.54,00:13:30
2026-02-21T18:24:11,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=False, cross_client_communication=False, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=0, lambda=0.5, seed=[0, 1, 2]",3,"0,1,2",30.88,27.76,26.13,35.01,34.16,15.16,27.96,63.14,19.6,12.17,38.66,39.88,0.0,0.0,9.85,10.55,8.23,15.44,0.02,21.21,17.21,10.92,11.54,00:19:49
2026-02-21T18:37:08,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=1.0, cross_edges=False, cross_client_communication=False, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=0, lambda=0.5, seed=[0, 1, 2]",3,"0,1,2",29.84,27.76,26.11,35.01,33.77,14.76,27.81,63.42,16.6,11.94,30.94,40.09,0.0,0.02,9.85,10.84,8.8,15.55,0.39,22.89,16.89,10.92,11.69,00:29:51
2026-02-21T18:49:07,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=False, num_layers=6, neighbors_per_hop=[10, 10, 8, 8, 5, 5], consensus_start=0, lambda=0.5, seed=[0, 1, 2]",3,"0,1,2",76.03,98.4,97.37,99.67,99.81,70.0,58.44,70.23,60.22,51.95,64.09,66.16,1.25,1.05,0.21,0.14,3.06,0.79,2.01,1.11,1.98,0.34,0.17,00:51:52
2026-03-02T18:24:06,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=False, num_layers=2, neighbors_per_hop=[10, 4], consensus_start=0, lambda=0.5, local_only_training=False, seed=[0, 1, 2]",3,"0,1,2",77.75,98.92,97.55,99.89,99.98,75.12,58.82,71.24,64.24,58.68,64.29,66.48,0.42,0.9,0.09,0.02,1.1,0.8,0.41,0.28,1.25,0.07,0.22,00:26:37
2026-03-02T19:08:44,"PNA reverse MP federated fedavg (mini-batch), partition_strategy=partition aware, num_clients=15, local_epochs=1, client_fraction=0.5, cross_edges=True, cross_client_communication=False, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], consensus_start=0, lambda=0.5, local_only_training=False, seed=[0, 1, 2]",3,"0,1,2",76.04,99.36,98.26,99.77,99.72,72.77,58.87,68.97,58.2,49.65,64.46,66.43,0.66,1.59,0.06,0.2,6.05,0.07,1.89,1.68,1.78,0.19,0.06,01:07:34
