epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,392684,143997,36.6699,35.1555
1,1,392684,143997,36.6699,35.1555
1,2,392684,143997,36.6699,35.1555
1,3,392684,143997,36.6699,35.1555
1,4,392684,143997,36.6699,35.1555
1,5,392684,143997,36.6699,35.1555
1,total,2356104,863982,36.6699,210.9331
2,0,392724,145526,37.0555,35.5288
2,1,392724,145526,37.0555,35.5288
2,2,392724,145526,37.0555,35.5288
2,3,392724,145526,37.0555,35.5288
2,4,392724,145526,37.0555,35.5288
2,5,392724,145526,37.0555,35.5288
2,total,2356344,873156,37.0555,213.1729
3,0,392988,146334,37.2363,35.7261
3,1,392988,146334,37.2363,35.7261
3,2,392988,146334,37.2363,35.7261
3,3,392988,146334,37.2363,35.7261
3,4,392988,146334,37.2363,35.7261
3,5,392988,146334,37.2363,35.7261
3,total,2357928,878004,37.2363,214.3564
4,0,392714,145234,36.9821,35.4575
4,1,392714,145234,36.9821,35.4575
4,2,392714,145234,36.9821,35.4575
4,3,392714,145234,36.9821,35.4575
4,4,392714,145234,36.9821,35.4575
4,5,392714,145234,36.9821,35.4575
4,total,2356284,871404,36.9821,212.7451
5,0,391495,143667,36.6970,35.0750
5,1,391495,143667,36.6970,35.0750
5,2,391495,143667,36.6970,35.0750
5,3,391495,143667,36.6970,35.0750
5,4,391495,143667,36.6970,35.0750
5,5,391495,143667,36.6970,35.0750
5,total,2348970,862002,36.6970,210.4497
6,0,394182,147287,37.3652,35.9587
6,1,394182,147287,37.3652,35.9587
6,2,394182,147287,37.3652,35.9587
6,3,394182,147287,37.3652,35.9587
6,4,394182,147287,37.3652,35.9587
6,5,394182,147287,37.3652,35.9587
6,total,2365092,883722,37.3652,215.7524
7,0,391121,145094,37.0970,35.4233
7,1,391121,145094,37.0970,35.4233
7,2,391121,145094,37.0970,35.4233
7,3,391121,145094,37.0970,35.4233
7,4,391121,145094,37.0970,35.4233
7,5,391121,145094,37.0970,35.4233
7,total,2346726,870564,37.0970,212.5400
8,0,393732,148030,37.5966,36.1401
8,1,393732,148030,37.5966,36.1401
8,2,393732,148030,37.5966,36.1401
8,3,393732,148030,37.5966,36.1401
8,4,393732,148030,37.5966,36.1401
8,5,393732,148030,37.5966,36.1401
8,total,2362392,888180,37.5966,216.8408
9,0,393553,144759,36.7826,35.3416
9,1,393553,144759,36.7826,35.3416
9,2,393553,144759,36.7826,35.3416
9,3,393553,144759,36.7826,35.3416
9,4,393553,144759,36.7826,35.3416
9,5,393553,144759,36.7826,35.3416
9,total,2361318,868554,36.7826,212.0493
10,0,392326,144069,36.7218,35.1731
10,1,392326,144069,36.7218,35.1731
10,2,392326,144069,36.7218,35.1731
10,3,392326,144069,36.7218,35.1731
10,4,392326,144069,36.7218,35.1731
10,5,392326,144069,36.7218,35.1731
10,total,2353956,864414,36.7218,211.0386
11,0,390879,144211,36.8940,35.2078
11,1,390879,144211,36.8940,35.2078
11,2,390879,144211,36.8940,35.2078
11,3,390879,144211,36.8940,35.2078
11,4,390879,144211,36.8940,35.2078
11,5,390879,144211,36.8940,35.2078
11,total,2345274,865266,36.8940,211.2466
12,0,391255,142752,36.4857,34.8516
12,1,391255,142752,36.4857,34.8516
12,2,391255,142752,36.4857,34.8516
12,3,391255,142752,36.4857,34.8516
12,4,391255,142752,36.4857,34.8516
12,5,391255,142752,36.4857,34.8516
12,total,2347530,856512,36.4857,209.1094
13,0,393256,147231,37.4390,35.9451
13,1,393256,147231,37.4390,35.9451
13,2,393256,147231,37.4390,35.9451
13,3,393256,147231,37.4390,35.9451
13,4,393256,147231,37.4390,35.9451
13,5,393256,147231,37.4390,35.9451
13,total,2359536,883386,37.4390,215.6704
14,0,390447,142824,36.5796,34.8691
14,1,390447,142824,36.5796,34.8691
14,2,390447,142824,36.5796,34.8691
14,3,390447,142824,36.5796,34.8691
14,4,390447,142824,36.5796,34.8691
14,5,390447,142824,36.5796,34.8691
14,total,2342682,856944,36.5796,209.2148
15,0,393504,145795,37.0504,35.5945
15,1,393504,145795,37.0504,35.5945
15,2,393504,145795,37.0504,35.5945
15,3,393504,145795,37.0504,35.5945
15,4,393504,145795,37.0504,35.5945
15,5,393504,145795,37.0504,35.5945
15,total,2361024,874770,37.0504,213.5669
16,0,392798,146356,37.2599,35.7314
16,1,392798,146356,37.2599,35.7314
16,2,392798,146356,37.2599,35.7314
16,3,392798,146356,37.2599,35.7314
16,4,392798,146356,37.2599,35.7314
16,5,392798,146356,37.2599,35.7314
16,total,2356788,878136,37.2599,214.3887
17,0,393236,145536,37.0098,35.5312
17,1,393236,145536,37.0098,35.5312
17,2,393236,145536,37.0098,35.5312
17,3,393236,145536,37.0098,35.5312
17,4,393236,145536,37.0098,35.5312
17,5,393236,145536,37.0098,35.5312
17,total,2359416,873216,37.0098,213.1875
18,0,394809,143618,36.3766,35.0630
18,1,394809,143618,36.3766,35.0630
18,2,394809,143618,36.3766,35.0630
18,3,394809,143618,36.3766,35.0630
18,4,394809,143618,36.3766,35.0630
18,5,394809,143618,36.3766,35.0630
18,total,2368854,861708,36.3766,210.3779
19,0,396047,146471,36.9832,35.7595
19,1,396047,146471,36.9832,35.7595
19,2,396047,146471,36.9832,35.7595
19,3,396047,146471,36.9832,35.7595
19,4,396047,146471,36.9832,35.7595
19,5,396047,146471,36.9832,35.7595
19,total,2376282,878826,36.9832,214.5571
20,0,392516,144519,36.8186,35.2830
20,1,392516,144519,36.8186,35.2830
20,2,392516,144519,36.8186,35.2830
20,3,392516,144519,36.8186,35.2830
20,4,392516,144519,36.8186,35.2830
20,5,392516,144519,36.8186,35.2830
20,total,2355096,867114,36.8186,211.6978
21,0,392169,144756,36.9116,35.3408
21,1,392169,144756,36.9116,35.3408
21,2,392169,144756,36.9116,35.3408
21,3,392169,144756,36.9116,35.3408
21,4,392169,144756,36.9116,35.3408
21,5,392169,144756,36.9116,35.3408
21,total,2353014,868536,36.9116,212.0449
22,0,392818,146254,37.2320,35.7065
22,1,392818,146254,37.2320,35.7065
22,2,392818,146254,37.2320,35.7065
22,3,392818,146254,37.2320,35.7065
22,4,392818,146254,37.2320,35.7065
22,5,392818,146254,37.2320,35.7065
22,total,2356908,877524,37.2320,214.2393
23,0,391052,145932,37.3178,35.6279
23,1,391052,145932,37.3178,35.6279
23,2,391052,145932,37.3178,35.6279
23,3,391052,145932,37.3178,35.6279
23,4,391052,145932,37.3178,35.6279
23,5,391052,145932,37.3178,35.6279
23,total,2346312,875592,37.3178,213.7676
24,0,389526,142966,36.7026,34.9038
24,1,389526,142966,36.7026,34.9038
24,2,389526,142966,36.7026,34.9038
24,3,389526,142966,36.7026,34.9038
24,4,389526,142966,36.7026,34.9038
24,5,389526,142966,36.7026,34.9038
24,total,2337156,857796,36.7026,209.4229
25,0,395038,147257,37.2767,35.9514
25,1,395038,147257,37.2767,35.9514
25,2,395038,147257,37.2767,35.9514
25,3,395038,147257,37.2767,35.9514
25,4,395038,147257,37.2767,35.9514
25,5,395038,147257,37.2767,35.9514
25,total,2370228,883542,37.2767,215.7085
26,0,394071,145767,36.9900,35.5876
26,1,394071,145767,36.9900,35.5876
26,2,394071,145767,36.9900,35.5876
26,3,394071,145767,36.9900,35.5876
26,4,394071,145767,36.9900,35.5876
26,5,394071,145767,36.9900,35.5876
26,total,2364426,874602,36.9900,213.5259
27,0,392476,144550,36.8303,35.2905
27,1,392476,144550,36.8303,35.2905
27,2,392476,144550,36.8303,35.2905
27,3,392476,144550,36.8303,35.2905
27,4,392476,144550,36.8303,35.2905
27,5,392476,144550,36.8303,35.2905
27,total,2354856,867300,36.8303,211.7432
28,0,396306,147057,37.1069,35.9026
28,1,396306,147057,37.1069,35.9026
28,2,396306,147057,37.1069,35.9026
28,3,396306,147057,37.1069,35.9026
28,4,396306,147057,37.1069,35.9026
28,5,396306,147057,37.1069,35.9026
28,total,2377836,882342,37.1069,215.4155
29,0,393521,146018,37.1055,35.6489
29,1,393521,146018,37.1055,35.6489
29,2,393521,146018,37.1055,35.6489
29,3,393521,146018,37.1055,35.6489
29,4,393521,146018,37.1055,35.6489
29,5,393521,146018,37.1055,35.6489
29,total,2361126,876108,37.1055,213.8936
30,0,395031,147811,37.4176,36.0867
30,1,395031,147811,37.4176,36.0867
30,2,395031,147811,37.4176,36.0867
30,3,395031,147811,37.4176,36.0867
30,4,395031,147811,37.4176,36.0867
30,5,395031,147811,37.4176,36.0867
30,total,2370186,886866,37.4176,216.5200
31,0,392378,143940,36.6840,35.1416
31,1,392378,143940,36.6840,35.1416
31,2,392378,143940,36.6840,35.1416
31,3,392378,143940,36.6840,35.1416
31,4,392378,143940,36.6840,35.1416
31,5,392378,143940,36.6840,35.1416
31,total,2354268,863640,36.6840,210.8496
32,0,394434,146440,37.1266,35.7520
32,1,394434,146440,37.1266,35.7520
32,2,394434,146440,37.1266,35.7520
32,3,394434,146440,37.1266,35.7520
32,4,394434,146440,37.1266,35.7520
32,5,394434,146440,37.1266,35.7520
32,total,2366604,878640,37.1266,214.5117
33,0,391118,144449,36.9323,35.2659
33,1,391118,144449,36.9323,35.2659
33,2,391118,144449,36.9323,35.2659
33,3,391118,144449,36.9323,35.2659
33,4,391118,144449,36.9323,35.2659
33,5,391118,144449,36.9323,35.2659
33,total,2346708,866694,36.9323,211.5952
34,0,394383,145608,36.9205,35.5488
34,1,394383,145608,36.9205,35.5488
34,2,394383,145608,36.9205,35.5488
34,3,394383,145608,36.9205,35.5488
34,4,394383,145608,36.9205,35.5488
34,5,394383,145608,36.9205,35.5488
34,total,2366298,873648,36.9205,213.2930
35,0,396668,148942,37.5483,36.3628
35,1,396668,148942,37.5483,36.3628
35,2,396668,148942,37.5483,36.3628
35,3,396668,148942,37.5483,36.3628
35,4,396668,148942,37.5483,36.3628
35,5,396668,148942,37.5483,36.3628
35,total,2380008,893652,37.5483,218.1768
36,0,392937,145170,36.9449,35.4419
36,1,392937,145170,36.9449,35.4419
36,2,392937,145170,36.9449,35.4419
36,3,392937,145170,36.9449,35.4419
36,4,392937,145170,36.9449,35.4419
36,5,392937,145170,36.9449,35.4419
36,total,2357622,871020,36.9449,212.6514
37,0,393493,145102,36.8754,35.4253
37,1,393493,145102,36.8754,35.4253
37,2,393493,145102,36.8754,35.4253
37,3,393493,145102,36.8754,35.4253
37,4,393493,145102,36.8754,35.4253
37,5,393493,145102,36.8754,35.4253
37,total,2360958,870612,36.8754,212.5518
38,0,394324,144916,36.7505,35.3799
