# model_name=local_baseline_client_14
# seed=16
# started_at=20260318-150029
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,0.6560334710889735,0.6666986837106592,0.669704483313994,0.8261964917182922,0.8816120624542236,0.8382353186607361,0.7765362858772278,0.4905660152435303,0.5120593309402466,0.7045813202857971,0.5991734862327576,0.42533937096595764,0.6709402203559875,0.6415094137191772
2,0.4877634876977494,0.504758440396365,0.7077882452444597,0.8888888955116272,0.8438228368759155,0.8646080493927002,0.7903614640235901,0.5495207905769348,0.5600000023841858,0.69532710313797,0.6369710564613342,0.6180904507637024,0.6650943160057068,0.6729857325553894
3,0.43656367129627305,0.4556255515883951,0.7401091402227228,0.830107569694519,0.9577464461326599,0.8070953488349915,0.9789789319038391,0.6174496412277222,0.5781250596046448,0.7009900808334351,0.7010309100151062,0.6366047859191895,0.6709402203559875,0.6621315479278564
4,0.3789647822018692,0.40197934473262115,0.7735361890359358,0.9740932583808899,0.9558011293411255,0.9655172228813171,0.9702380895614624,0.6144200563430786,0.5826771855354309,0.7272727489471436,0.6903073191642761,0.7033638954162598,0.651685357093811,0.6735218167304993
5,0.34482888004255385,0.37527845887576833,0.7872231765226885,0.9709762334823608,0.9600000381469727,0.9972602725028992,0.9849850535392761,0.7063196897506714,0.57466059923172,0.6790890097618103,0.7116279006004333,0.7428570985794067,0.6650124192237854,0.6666666269302368
6,0.3314498527984302,0.36032022097531485,0.7985329627990723,0.9706667065620422,0.9717513918876648,1.0,0.9909365773200989,0.7080292105674744,0.5812807679176331,0.7322970628738403,0.7169811129570007,0.74842768907547,0.6857143044471741,0.6777777671813965
7,0.31723643544641306,0.3478504594634561,0.8021286129951477,0.9706667065620422,0.9688385128974915,1.0,0.9939393997192383,0.7710843682289124,0.5839793086051941,0.7289377450942993,0.7289294004440308,0.7207207083702087,0.6801007986068726,0.676217794418335
8,0.3185980987636968,0.3542359734282774,0.8018358891660516,0.9706667065620422,0.94797682762146,1.0,1.0,0.8241206407546997,0.5116278529167175,0.7491408586502075,0.7333333492279053,0.7202215790748596,0.6898396015167236,0.6732673645019531
