epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,511572,229151,44.7935,55.9451
1,1,511572,229151,44.7935,55.9451
1,2,511572,229151,44.7935,55.9451
1,3,511572,229151,44.7935,55.9451
1,4,511572,229151,44.7935,55.9451
1,5,511572,229151,44.7935,55.9451
1,total,3069432,1374906,44.7935,335.6704
2,0,510683,225930,44.2408,55.1587
2,1,510683,225930,44.2408,55.1587
2,2,510683,225930,44.2408,55.1587
2,3,510683,225930,44.2408,55.1587
2,4,510683,225930,44.2408,55.1587
2,5,510683,225930,44.2408,55.1587
2,total,3064098,1355580,44.2408,330.9521
3,0,507058,224039,44.1841,54.6970
3,1,507058,224039,44.1841,54.6970
3,2,507058,224039,44.1841,54.6970
3,3,507058,224039,44.1841,54.6970
3,4,507058,224039,44.1841,54.6970
3,5,507058,224039,44.1841,54.6970
3,total,3042348,1344234,44.1841,328.1821
4,0,510411,227828,44.6362,55.6221
4,1,510411,227828,44.6362,55.6221
4,2,510411,227828,44.6362,55.6221
4,3,510411,227828,44.6362,55.6221
4,4,510411,227828,44.6362,55.6221
4,5,510411,227828,44.6362,55.6221
4,total,3062466,1366968,44.6362,333.7324
5,0,510926,227679,44.5620,55.5857
5,1,510926,227679,44.5620,55.5857
5,2,510926,227679,44.5620,55.5857
5,3,510926,227679,44.5620,55.5857
5,4,510926,227679,44.5620,55.5857
5,5,510926,227679,44.5620,55.5857
5,total,3065556,1366074,44.5620,333.5142
6,0,510593,225729,44.2092,55.1096
6,1,510593,225729,44.2092,55.1096
6,2,510593,225729,44.2092,55.1096
6,3,510593,225729,44.2092,55.1096
6,4,510593,225729,44.2092,55.1096
6,5,510593,225729,44.2092,55.1096
6,total,3063558,1354374,44.2092,330.6577
7,0,512624,228276,44.5309,55.7314
7,1,512624,228276,44.5309,55.7314
7,2,512624,228276,44.5309,55.7314
7,3,512624,228276,44.5309,55.7314
7,4,512624,228276,44.5309,55.7314
7,5,512624,228276,44.5309,55.7314
7,total,3075744,1369656,44.5309,334.3887
8,0,511719,224174,43.8080,54.7300
8,1,511719,224174,43.8080,54.7300
8,2,511719,224174,43.8080,54.7300
8,3,511719,224174,43.8080,54.7300
8,4,511719,224174,43.8080,54.7300
8,5,511719,224174,43.8080,54.7300
8,total,3070314,1345044,43.8080,328.3799
9,0,511923,228939,44.7214,55.8933
9,1,511923,228939,44.7214,55.8933
9,2,511923,228939,44.7214,55.8933
9,3,511923,228939,44.7214,55.8933
9,4,511923,228939,44.7214,55.8933
9,5,511923,228939,44.7214,55.8933
9,total,3071538,1373634,44.7214,335.3599
10,0,506869,224849,44.3604,54.8948
10,1,506869,224849,44.3604,54.8948
10,2,506869,224849,44.3604,54.8948
10,3,506869,224849,44.3604,54.8948
10,4,506869,224849,44.3604,54.8948
10,5,506869,224849,44.3604,54.8948
10,total,3041214,1349094,44.3604,329.3687
11,0,508127,223333,43.9522,54.5247
11,1,508127,223333,43.9522,54.5247
11,2,508127,223333,43.9522,54.5247
11,3,508127,223333,43.9522,54.5247
11,4,508127,223333,43.9522,54.5247
11,5,508127,223333,43.9522,54.5247
11,total,3048762,1339998,43.9522,327.1479
12,0,511178,228042,44.6111,55.6743
12,1,511178,228042,44.6111,55.6743
12,2,511178,228042,44.6111,55.6743
12,3,511178,228042,44.6111,55.6743
12,4,511178,228042,44.6111,55.6743
12,5,511178,228042,44.6111,55.6743
12,total,3067068,1368252,44.6111,334.0459
13,0,505250,218983,43.3415,53.4626
