# model_name=fedavg_seed1
# seed=1
# started_at=20260327-113631
epoch,train_loss,val_loss,val_macro_minF1,val_macro_pr_auc,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1,val_deg-in_pr_auc,val_deg-out_pr_auc,val_fan-in_pr_auc,val_fan-out_pr_auc,val_C2_pr_auc,val_C3_pr_auc,val_C4_pr_auc,val_C5_pr_auc,val_C6_pr_auc,val_S-G_pr_auc,val_B-C_pr_auc
1,0.9827391165684372,0.9727861538357698,0.5036038959568198,0.5463009828870947,0.9528417587280273,0.6818156242370605,0.9710596203804016,0.8511798977851868,0.27670472860336304,0.21850471198558807,0.33569586277008057,0.3254781663417816,0.21173271536827087,0.3444952368736267,0.37013453245162964,0.9843411445617676,0.9753595590591431,0.9973223805427551,0.9937839508056641,0.46391019225120544,0.1773556023836136,0.2952902913093567,0.2556595206260681,0.24189956486225128,0.2991899251937866,0.3251986801624298
2,0.9260498783699166,0.9120588064498805,0.38868833671916614,0.5644444850358096,0.682108998298645,0.7027187943458557,0.6927808523178101,0.6775192022323608,0.380181223154068,0.058138132095336914,0.194464772939682,0.14739730954170227,0.21577012538909912,0.25166934728622437,0.27282294631004333,0.9928105473518372,0.9811208844184875,1.0,1.0,0.5000874400138855,0.2147522270679474,0.3215944170951843,0.2967384457588196,0.27201274037361145,0.30453184247016907,0.3252407908439636
3,1.756292293590555,1.6842039587865698,0.39639298211444507,0.5925785194743763,0.676746666431427,0.7041220664978027,0.7386465668678284,0.7589125633239746,0.37128886580467224,0.059668928384780884,0.2034212052822113,0.14554020762443542,0.20278339087963104,0.21421317756175995,0.2849791646003723,0.9932407140731812,0.986657440662384,0.9999993443489075,0.9999869465827942,0.587812066078186,0.27825307846069336,0.3820471167564392,0.3329843282699585,0.3334263861179352,0.2991158068180084,0.3248404860496521
4,2.5891227547288818,2.47325113448752,0.43299471925605426,0.5979724986986681,0.7941967248916626,0.7162882089614868,0.8843005299568176,0.832299530506134,0.37145882844924927,0.06144589185714722,0.20015236735343933,0.15027034282684326,0.2003510445356369,0.21402692794799805,0.3381515145301819,0.9906989932060242,0.9907325506210327,0.9983097314834595,0.999970555305481,0.6014769077301025,0.24647530913352966,0.3777915835380554,0.32896900177001953,0.36962732672691345,0.35522159934043884,0.31842392683029175
5,3.498572306411482,3.3286733402856634,0.40355941212990065,0.5917534299872138,0.7142629623413086,0.6382603645324707,0.8059805035591125,0.7007244229316711,0.3847943842411041,0.06142909452319145,0.21366965770721436,0.14615920186042786,0.22813649475574493,0.20551256835460663,0.34022387862205505,0.993437647819519,0.9881868362426758,0.9998296499252319,0.9994741678237915,0.5982175469398499,0.1569014936685562,0.3934282660484314,0.30838388204574585,0.36218252778053284,0.36157509684562683,0.34767061471939087
6,2.2526352880636464,2.118544034676421,0.48480557108467276,0.6112348356030204,0.8586825132369995,0.7385237216949463,0.9183288812637329,0.8009085655212402,0.524915874004364,0.08389735966920853,0.2926584780216217,0.21135401725769043,0.2971312403678894,0.28629356622695923,0.32016706466674805,0.9953758120536804,0.9930025935173035,0.9986337423324585,0.9986467361450195,0.6358439326286316,0.19010254740715027,0.4295026361942291,0.3424690365791321,0.39000076055526733,0.40371400117874146,0.3462913930416107
7,6.615615110234119,6.302981156017076,0.3784704607996074,0.5136406441981142,0.659777045249939,0.6309460997581482,0.7445271611213684,0.686043381690979,0.367900550365448,0.056720711290836334,0.21000437438488007,0.140253946185112,0.21078364551067352,0.19479045271873474,0.26142770051956177,0.9355473518371582,0.8734501004219055,0.9654140472412109,0.9622052907943726,0.41488051414489746,0.04532714933156967,0.2903226613998413,0.1387968361377716,0.2713235020637512,0.3956957459449768,0.35708388686180115
8,4.18121753986424,3.911842710331689,0.48262188786810095,0.56266765025529,0.8170921206474304,0.7961795926094055,0.9325302243232727,0.9487279653549194,0.4799073338508606,0.07853202521800995,0.2725072205066681,0.18200428783893585,0.2747669219970703,0.22954221069812775,0.2970508635044098,0.9980327486991882,0.9839425086975098,0.9949173927307129,0.9953959584236145,0.5384555459022522,0.07655908167362213,0.341087281703949,0.1973719596862793,0.2890259623527527,0.3771577477455139,0.3973979651927948
9,4.165661127468193,3.8920796186571343,0.48635358092459763,0.5682703812013973,0.8623726963996887,0.740267276763916,0.9522250890731812,0.8723050951957703,0.5216148495674133,0.07911332696676254,0.2820919156074524,0.20406696200370789,0.29013580083847046,0.2609316110610962,0.28476476669311523,0.9966535568237305,0.9752899408340454,0.9892644882202148,0.9730154275894165,0.5949978232383728,0.06419475376605988,0.3031392991542816,0.21285364031791687,0.2926000952720642,0.44029945135116577,0.4086657166481018
10,4.566424536530138,4.2967356001182155,0.5012021437287331,0.5462194938551296,0.9307906031608582,0.7954970598220825,0.9693922996520996,0.9289596676826477,0.5134739875793457,0.0806703194975853,0.28983408212661743,0.19591903686523438,0.288271963596344,0.19750133156776428,0.3229132294654846,0.998410701751709,0.974279522895813,0.9929195642471313,0.9847628474235535,0.5484236478805542,0.06769423186779022,0.34020063281059265,0.1792755424976349,0.2676282525062561,0.2667134702205658,0.38810601830482483
11,5.080734549058387,4.754960149129356,0.5004910758950494,0.5358170033855871,0.83734130859375,0.8861408233642578,0.9483877420425415,0.9785768389701843,0.46896833181381226,0.07475452125072479,0.2568759620189667,0.1902305632829666,0.26967325806617737,0.21893028914928436,0.3755221962928772,0.9916636347770691,0.9949784278869629,0.9949023127555847,0.9927612543106079,0.46645545959472656,0.05615449696779251,0.2610073685646057,0.19714461266994476,0.24068216979503632,0.3012705147266388,0.3969667851924896
12,4.711533594248055,4.424746068830362,0.5262492475184527,0.5373267436569388,0.9532498121261597,0.856732964515686,0.9772146940231323,0.9677480459213257,0.47958478331565857,0.08906157314777374,0.2786766588687897,0.20751437544822693,0.29122108221054077,0.24301445484161377,0.4447232782840729,0.9990493059158325,0.987642765045166,0.9956670999526978,0.9916389584541321,0.4393131136894226,0.07427723705768585,0.2667612135410309,0.20757803320884705,0.2611416280269623,0.26535481214523315,0.4221700131893158
13,4.798091620279699,4.500578365287955,0.49352041902867233,0.5360478589480574,0.8718150854110718,0.7386757135391235,0.9451434016227722,0.8947355151176453,0.5003968477249146,0.08904869109392166,0.2830563485622406,0.21053704619407654,0.29285138845443726,0.2361592799425125,0.36630529165267944,0.9672004580497742,0.9108175039291382,0.9771379232406616,0.9744758605957031,0.47531065344810486,0.07799670845270157,0.28552180528640747,0.21989814937114716,0.26650428771972656,0.2825849652290344,0.4590781331062317
