timestamp_iso,model,n_runs,seeds,macro_mean_prauc,deg-in_mean_prauc,deg-out_mean_prauc,fan-in_mean_prauc,fan-out_mean_prauc,C2_mean_prauc,C3_mean_prauc,C4_mean_prauc,C5_mean_prauc,C6_mean_prauc,S-G_mean_prauc,B-C_mean_prauc,deg-in_std_prauc,deg-out_std_prauc,fan-in_std_prauc,fan-out_std_prauc,C2_std_prauc,C3_std_prauc,C4_std_prauc,C5_std_prauc,C6_std_prauc,S-G_std_prauc,B-C_std_prauc,runtime
2026-05-31T17:19:04,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=metis, num_clients=15, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260531_155344",2,"0,1",95.64,100.0,100.0,100.0,100.0,99.04,96.05,93.94,85.76,89.03,94.48,93.74,0.0,0.0,0.0,0.0,0.18,0.57,0.56,0.09,0.24,1.03,0.15,01:25:20
2026-05-31T18:44:09,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=metis, num_clients=15, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260531_171911",2,"0,1",95.62,100.0,100.0,100.0,100.0,98.83,95.94,94.15,85.48,88.82,94.89,93.75,0.0,0.0,0.0,0.0,0.12,0.25,0.66,0.03,0.04,0.2,0.02,01:24:57
2026-05-31T19:35:40,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=metis, num_clients=10, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260531_181751",2,"0,1",95.73,100.0,100.0,100.0,100.0,99.23,96.37,94.92,86.01,87.81,94.45,94.26,0.0,0.0,0.0,0.0,0.06,0.26,0.29,0.95,0.29,0.69,0.97,01:17:49
26-06-01T02:01:03,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=metis, num_clients=5, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260601_003637",2,"0,1",95.94,100.0,100.0,100.0,100.0,99.47,97.29,96.43,85.7,86.17,95.27,95.0,0.0,0.0,0.0,0.0,0.01,0.19,0.09,2.52,0.12,0.08,0.6,01:24:26
2026-06-01T14:26:16,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=metis, num_clients=3, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260601_125751",2,"0,1",96.13,100.0,100.0,100.0,100.0,99.58,97.38,97.26,84.23,86.97,96.12,95.91,0.0,0.0,0.0,0.0,0.23,0.13,0.03,0.27,0.18,0.21,0.23,01:28:24
2026-05-31T18:40:15,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=louvain, num_clients=15, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260531_165829",2,"0,1",96.34,100.0,100.0,100.0,100.0,99.38,96.33,95.26,86.61,89.61,96.67,95.91,0.0,0.0,0.0,0.0,0.1,0.19,0.03,0.43,0.27,0.28,0.22,01:41:46
2026-05-31T18:45:50,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=louvain, num_clients=10, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260531_175948",2,"0,1",96.86,100.0,100.0,100.0,100.0,99.26,97.76,96.85,88.11,89.24,97.05,97.14,0.0,0.0,0.0,0.0,0.11,0.19,0.15,1.49,0.32,0.71,0.16,00:46:02
2026-05-31T23:37:06,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=louvain, num_clients=5, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260531_221844",2,"0,1",97.42,100.0,100.0,100.0,100.0,99.5,98.41,98.49,89.12,88.74,98.65,98.72,0.0,0.0,0.0,0.0,0.03,0.21,0.19,3.06,0.42,0.02,0.1,01:18:222026-06-02T12:20:29,"Layer-wise exchange + Sync-SGD + bwd coupling (live cache + combined weighted backward) | partition_strategy=louvain, num_clients=3, cross_edges=True, local_labels=False, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], batch_size=32, lr=0.001, seeds=[0, 1], run_id=20260602_105003",2,"0,1",98.27,100.0,100.0,100.0,100.0,99.67,99.24,99.17,96.3,88.87,98.93,98.77,0.0,0.0,0.0,0.0,0.05,0.18,0.0,0.08,0.04,0.12,0.14,01:30:26
