timestamp_iso,model,n_runs,seeds,macro_mean_pct,deg-in_mean_pct,deg-out_mean_pct,fan-in_mean_pct,fan-out_mean_pct,C2_mean_pct,C3_mean_pct,C4_mean_pct,C5_mean_pct,C6_mean_pct,S-G_mean_pct,B-C_mean_pct,deg-in_std_pct,deg-out_std_pct,fan-in_std_pct,fan-out_std_pct,C2_std_pct,C3_std_pct,C4_std_pct,C5_std_pct,C6_std_pct,S-G_std_pct,B-C_std_pct,runtime
2026-03-27T09:24:56,"Fully-local PNA baseline | num_clients=3, cross_edges=True, local_labels=True, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260327_082822",3,"0,1,2",78.34,98.53,98.73,99.75,99.75,96.93,79.24,57.36,60.09,68.05,51.33,51.93,0.52,0.53,0.08,0.11,0.45,2.02,0.47,0.63,0.18,0.47,0.96,00:56:34
2026-03-27T10:04:30,"Fully-local PNA baseline | num_clients=10, cross_edges=True, local_labels=True, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260327_090835",3,"0,1,2",55.56,97.02,96.66,99.01,99.66,76.35,13.91,31.96,14.73,15.82,31.59,34.43,0.32,0.38,0.34,0.1,1.65,2.59,1.94,0.27,0.83,0.77,1.17,00:55:55
2026-03-27T10:17:20,"Fully-local PNA baseline | num_clients=5, cross_edges=True, local_labels=True, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260327_085817",3,"0,1,2",66.52,97.68,97.18,99.83,99.7,83.21,44.28,44.88,33.32,44.88,42.7,44.0,0.33,0.61,0.0,0.12,5.91,1.84,1.52,1.65,0.41,1.14,0.96,01:19:04
2026-03-27T12:20:33,"Fully-local PNA baseline | num_clients=15, cross_edges=True, local_labels=True, global_epochs=100, local_epochs=1, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260327_112246",3,"0,1,2",51.36,95.45,95.48,98.67,99.06,75.42,11.45,22.07,5.0,11.7,25.5,25.17,0.5,0.39,0.21,0.35,1.1,1.47,0.43,1.11,1.55,0.82,1.34,00:57:47
