timestamp_iso,model,n_runs,seeds,macro_mean_pct,deg-in_mean_pct,deg-out_mean_pct,fan-in_mean_pct,fan-out_mean_pct,C2_mean_pct,C3_mean_pct,C4_mean_pct,C5_mean_pct,C6_mean_pct,S-G_mean_pct,B-C_mean_pct,deg-in_std_pct,deg-out_std_pct,fan-in_std_pct,fan-out_std_pct,C2_std_pct,C3_std_pct,C4_std_pct,C5_std_pct,C6_std_pct,S-G_std_pct,B-C_std_pct,runtime
2026-03-19T20:44:10,"FedAvg PNA | num_clients=3, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=1.0, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260319_195851",3,"0,1,2",81.42,99.78,99.22,99.74,99.86,98.02,60.89,71.52,68.68,65.15,65.39,67.39,0.25,0.38,0.05,0.14,1.08,0.42,1.06,0.64,1.9,0.95,0.26,00:45:20
2026-03-19T20:46:39,"FedAvg PNA | num_clients=5, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=1.0, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260319_195746",3,"0,1,2",80.73,99.96,98.97,99.75,99.9,98.35,60.44,71.78,66.51,60.47,64.98,66.96,0.05,0.67,0.05,0.06,0.64,0.52,1.07,0.88,1.7,0.47,0.23,00:48:53
2026-03-20T09:48:07,"FedAvg PNA | num_clients=10, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_090947",3,"0,1,2",80.07,99.76,97.84,99.73,99.93,97.21,59.94,69.19,65.59,60.3,64.48,66.78,0.17,1.3,0.14,0.07,1.07,1.12,1.59,2.04,1.87,0.32,0.36,00:38:21
2026-03-20T09:50:41,"FedAvg PNA | num_clients=15, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_090747",3,"0,1,2",80.03,97.72,97.01,99.97,99.92,97.62,59.83,69.59,65.66,62.11,64.31,66.62,1.27,1.4,0.04,0.11,0.99,0.65,1.0,0.88,2.65,0.06,0.14,00:42:54
2026-03-20T09:52:56,"FedAvg PNA | num_clients=5, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_091644",3,"0,1,2",81.02,99.99,99.49,99.71,99.87,98.33,60.71,71.81,67.28,62.34,64.87,66.79,0.01,0.62,0.02,0.08,0.3,0.41,0.77,0.76,0.82,0.34,0.1,00:36:12
2026-03-20T10:09:51,"FedAvg PNA | num_clients=3, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_091841",3,"0,1,2",81.55,99.98,99.79,99.75,99.9,98.14,60.59,72.23,68.91,64.45,65.68,67.61,0.02,0.11,0.03,0.07,1.28,0.88,1.83,0.1,1.98,0.26,0.51,00:51:09
2026-03-20T15:05:50,"FedAvg PNA | num_clients=15, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_143629",3,"0,1,2",80.06,97.67,96.95,99.91,99.52,97.23,60.03,68.58,65.77,64.4,64.25,66.39,1.3,1.45,0.1,0.68,1.45,0.5,0.99,1.03,2.68,0.18,0.11,00:29:20
2026-03-20T15:24:44,"FedAvg PNA | num_clients=10, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_145527",3,"0,1,2",80.16,97.28,96.9,99.96,99.93,97.11,60.41,69.39,66.17,63.53,64.26,66.83,0.35,1.08,0.03,0.05,0.53,0.43,0.83,0.51,1.09,0.13,0.23,00:29:17
2026-03-20T15:52:18,"FedAvg PNA | num_clients=5, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_152510",3,"0,1,2",80.74,99.73,99.47,99.11,99.8,97.71,60.61,66.68,67.34,66.32,64.63,66.8,0.34,0.47,0.78,0.2,1.48,0.27,1.83,0.21,0.22,0.58,0.37,00:27:08
2026-03-20T16:14:46,"FedAvg PNA | num_clients=3, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=3, neighbors_per_hop=[10, 10, 5], seeds=[0, 1, 2], run_id=20260320_153834",3,"0,1,2",80.17,99.8,99.62,99.38,99.83,85.54,60.74,67.57,67.65,68.87,65.52,67.29,0.26,0.35,0.52,0.04,15.74,0.2,3.86,1.7,0.74,0.24,0.68,00:36:13
2026-03-20T18:26:42,"FedAvg PNA | num_clients=3, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], seeds=[0, 1, 2], run_id=20260320_173000",3,"0,1,2",70.43,90.47,89.51,96.62,96.89,79.94,57.4,44.46,46.83,47.37,62.07,63.19,12.02,10.13,2.94,2.31,15.61,2.92,12.81,16.93,19.08,2.54,3.63,00:56:43
2026-03-20T18:42:27,"FedAvg PNA | num_clients=5, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], seeds=[0, 1, 2], run_id=20260320_174509",3,"0,1,2",77.08,95.33,91.2,97.96,96.76,96.92,59.76,57.38,59.11,65.53,62.88,65.03,3.85,10.9,0.89,0.9,1.05,1.13,6.42,4.66,2.01,1.53,0.77,00:57:18
2026-03-20T19:25:33,"FedAvg PNA | num_clients=10, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], seeds=[0, 1, 2], run_id=20260320_180451",3,"0,1,2",71.23,83.2,88.63,93.66,96.48,67.47,58.36,58.37,55.68,52.77,63.35,65.53,5.62,6.68,3.9,2.07,7.21,0.44,2.02,4.03,10.84,0.36,0.28,01:20:42
2026-03-20T19:27:06,"FedAvg PNA | num_clients=15, cross_edges=True, global_epochs=100, local_epochs=1, client_fraction=0.5, use_port_ids=True, use_ego_ids=True, num_layers=6, neighbors_per_hop=[10, 10, 10, 10, 5, 5], seeds=[0, 1, 2], run_id=20260320_183249",3,"0,1,2",66.75,81.49,87.91,90.65,95.91,60.22,57.57,51.26,42.0,39.51,63.29,64.47,6.75,8.33,5.69,2.55,3.99,0.11,0.06,2.88,1.47,0.38,1.01,00:54:17
