client,num_clients,train_cycle2,val_cycle2,test_cycle2,train_val_shift,train_test_shift,val_test_shift
0,3,19.002200663089752,19.926606118679047,19.63302791118622,0.9244054555892944,0.6308272480964661,0.29357820749282837
1,3,19.500550627708435,19.073869287967682,19.12788599729538,0.4266813397407532,0.3726646304130554,0.054016709327697754
2,3,20.125092566013336,18.58927309513092,19.30147111415863,1.5358194708824158,0.8236214518547058,0.71219801902771
