epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,138761,122296,88.1343,29.8574
1,1,138761,122296,88.1343,29.8574
1,2,138761,122296,88.1343,29.8574
1,3,138761,122296,88.1343,29.8574
1,4,138761,122296,88.1343,29.8574
1,5,138761,122296,88.1343,29.8574
1,total,832566,733776,88.1343,179.1445
2,0,138325,121085,87.5366,29.5618
2,1,138325,121085,87.5366,29.5618
2,2,138325,121085,87.5366,29.5618
2,3,138325,121085,87.5366,29.5618
2,4,138325,121085,87.5366,29.5618
2,5,138325,121085,87.5366,29.5618
2,total,829950,726510,87.5366,177.3706
3,0,139329,123007,88.2853,30.0310
3,1,139329,123007,88.2853,30.0310
3,2,139329,123007,88.2853,30.0310
3,3,139329,123007,88.2853,30.0310
3,4,139329,123007,88.2853,30.0310
3,5,139329,123007,88.2853,30.0310
3,total,835974,738042,88.2853,180.1860
4,0,139440,123023,88.2265,30.0349
4,1,139440,123023,88.2265,30.0349
4,2,139440,123023,88.2265,30.0349
4,3,139440,123023,88.2265,30.0349
4,4,139440,123023,88.2265,30.0349
4,5,139440,123023,88.2265,30.0349
4,total,836640,738138,88.2265,180.2095
5,0,139128,122562,88.0930,29.9224
5,1,139128,122562,88.0930,29.9224
5,2,139128,122562,88.0930,29.9224
5,3,139128,122562,88.0930,29.9224
5,4,139128,122562,88.0930,29.9224
5,5,139128,122562,88.0930,29.9224
5,total,834768,735372,88.0930,179.5342
6,0,139376,123036,88.2763,30.0381
6,1,139376,123036,88.2763,30.0381
6,2,139376,123036,88.2763,30.0381
6,3,139376,123036,88.2763,30.0381
6,4,139376,123036,88.2763,30.0381
6,5,139376,123036,88.2763,30.0381
6,total,836256,738216,88.2763,180.2285
7,0,138123,120939,87.5589,29.5261
7,1,138123,120939,87.5589,29.5261
7,2,138123,120939,87.5589,29.5261
7,3,138123,120939,87.5589,29.5261
7,4,138123,120939,87.5589,29.5261
7,5,138123,120939,87.5589,29.5261
7,total,828738,725634,87.5589,177.1567
8,0,138291,121030,87.5183,29.5483
8,1,138291,121030,87.5183,29.5483
8,2,138291,121030,87.5183,29.5483
8,3,138291,121030,87.5183,29.5483
8,4,138291,121030,87.5183,29.5483
8,5,138291,121030,87.5183,29.5483
8,total,829746,726180,87.5183,177.2900
9,0,138247,121330,87.7632,29.6216
9,1,138247,121330,87.7632,29.6216
9,2,138247,121330,87.7632,29.6216
9,3,138247,121330,87.7632,29.6216
9,4,138247,121330,87.7632,29.6216
9,5,138247,121330,87.7632,29.6216
9,total,829482,727980,87.7632,177.7295
10,0,139612,123290,88.3090,30.1001
10,1,139612,123290,88.3090,30.1001
10,2,139612,123290,88.3090,30.1001
10,3,139612,123290,88.3090,30.1001
10,4,139612,123290,88.3090,30.1001
10,5,139612,123290,88.3090,30.1001
10,total,837672,739740,88.3090,180.6006
11,0,138993,122632,88.2289,29.9395
11,1,138993,122632,88.2289,29.9395
11,2,138993,122632,88.2289,29.9395
11,3,138993,122632,88.2289,29.9395
11,4,138993,122632,88.2289,29.9395
11,5,138993,122632,88.2289,29.9395
11,total,833958,735792,88.2289,179.6367
12,0,139562,123135,88.2296,30.0623
12,1,139562,123135,88.2296,30.0623
12,2,139562,123135,88.2296,30.0623
12,3,139562,123135,88.2296,30.0623
12,4,139562,123135,88.2296,30.0623
12,5,139562,123135,88.2296,30.0623
12,total,837372,738810,88.2296,180.3735
13,0,139714,123425,88.3412,30.1331
13,1,139714,123425,88.3412,30.1331
13,2,139714,123425,88.3412,30.1331
13,3,139714,123425,88.3412,30.1331
13,4,139714,123425,88.3412,30.1331
13,5,139714,123425,88.3412,30.1331
13,total,838284,740550,88.3412,180.7983
14,0,139019,122531,88.1398,29.9148
14,1,139019,122531,88.1398,29.9148
14,2,139019,122531,88.1398,29.9148
14,3,139019,122531,88.1398,29.9148
14,4,139019,122531,88.1398,29.9148
14,5,139019,122531,88.1398,29.9148
14,total,834114,735186,88.1398,179.4888
15,0,138781,122130,88.0020,29.8169
15,1,138781,122130,88.0020,29.8169
15,2,138781,122130,88.0020,29.8169
15,3,138781,122130,88.0020,29.8169
15,4,138781,122130,88.0020,29.8169
15,5,138781,122130,88.0020,29.8169
15,total,832686,732780,88.0020,178.9014
16,0,139347,123090,88.3334,30.0513
16,1,139347,123090,88.3334,30.0513
16,2,139347,123090,88.3334,30.0513
16,3,139347,123090,88.3334,30.0513
16,4,139347,123090,88.3334,30.0513
16,5,139347,123090,88.3334,30.0513
16,total,836082,738540,88.3334,180.3076
17,0,137949,120693,87.4910,29.4661
17,1,137949,120693,87.4910,29.4661
17,2,137949,120693,87.4910,29.4661
17,3,137949,120693,87.4910,29.4661
17,4,137949,120693,87.4910,29.4661
17,5,137949,120693,87.4910,29.4661
17,total,827694,724158,87.4910,176.7964
18,0,137672,120471,87.5058,29.4119
18,1,137672,120471,87.5058,29.4119
18,2,137672,120471,87.5058,29.4119
18,3,137672,120471,87.5058,29.4119
18,4,137672,120471,87.5058,29.4119
18,5,137672,120471,87.5058,29.4119
18,total,826032,722826,87.5058,176.4712
19,0,139246,122868,88.2381,29.9971
19,1,139246,122868,88.2381,29.9971
19,2,139246,122868,88.2381,29.9971
