epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,396548,148468,37.4401,36.2471
1,1,396548,148468,37.4401,36.2471
1,2,396548,148468,37.4401,36.2471
1,3,396548,148468,37.4401,36.2471
1,4,396548,148468,37.4401,36.2471
1,5,396548,148468,37.4401,36.2471
1,total,2379288,890808,37.4401,217.4824
2,0,390938,144390,36.9342,35.2515
2,1,390938,144390,36.9342,35.2515
2,2,390938,144390,36.9342,35.2515
2,3,390938,144390,36.9342,35.2515
2,4,390938,144390,36.9342,35.2515
2,5,390938,144390,36.9342,35.2515
2,total,2345628,866340,36.9342,211.5088
3,0,391417,144021,36.7948,35.1614
3,1,391417,144021,36.7948,35.1614
3,2,391417,144021,36.7948,35.1614
3,3,391417,144021,36.7948,35.1614
3,4,391417,144021,36.7948,35.1614
3,5,391417,144021,36.7948,35.1614
3,total,2348502,864126,36.7948,210.9683
4,0,392925,145475,37.0236,35.5164
4,1,392925,145475,37.0236,35.5164
4,2,392925,145475,37.0236,35.5164
4,3,392925,145475,37.0236,35.5164
4,4,392925,145475,37.0236,35.5164
4,5,392925,145475,37.0236,35.5164
4,total,2357550,872850,37.0236,213.0981
5,0,394183,147638,37.4542,36.0444
5,1,394183,147638,37.4542,36.0444
5,2,394183,147638,37.4542,36.0444
5,3,394183,147638,37.4542,36.0444
5,4,394183,147638,37.4542,36.0444
5,5,394183,147638,37.4542,36.0444
5,total,2365098,885828,37.4542,216.2666
6,0,392990,145427,37.0053,35.5046
6,1,392990,145427,37.0053,35.5046
6,2,392990,145427,37.0053,35.5046
6,3,392990,145427,37.0053,35.5046
6,4,392990,145427,37.0053,35.5046
6,5,392990,145427,37.0053,35.5046
6,total,2357940,872562,37.0053,213.0278
7,0,392623,144968,36.9230,35.3926
7,1,392623,144968,36.9230,35.3926
7,2,392623,144968,36.9230,35.3926
7,3,392623,144968,36.9230,35.3926
7,4,392623,144968,36.9230,35.3926
7,5,392623,144968,36.9230,35.3926
7,total,2355738,869808,36.9230,212.3555
8,0,393541,146226,37.1565,35.6997
8,1,393541,146226,37.1565,35.6997
8,2,393541,146226,37.1565,35.6997
8,3,393541,146226,37.1565,35.6997
8,4,393541,146226,37.1565,35.6997
8,5,393541,146226,37.1565,35.6997
8,total,2361246,877356,37.1565,214.1982
9,0,390816,143783,36.7905,35.1033
9,1,390816,143783,36.7905,35.1033
9,2,390816,143783,36.7905,35.1033
9,3,390816,143783,36.7905,35.1033
9,4,390816,143783,36.7905,35.1033
9,5,390816,143783,36.7905,35.1033
9,total,2344896,862698,36.7905,210.6196
10,0,391782,144755,36.9478,35.3406
10,1,391782,144755,36.9478,35.3406
10,2,391782,144755,36.9478,35.3406
10,3,391782,144755,36.9478,35.3406
10,4,391782,144755,36.9478,35.3406
10,5,391782,144755,36.9478,35.3406
