epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,137728,120196,87.2706,29.3447
1,1,137728,120196,87.2706,29.3447
1,2,137728,120196,87.2706,29.3447
1,3,137728,120196,87.2706,29.3447
1,4,137728,120196,87.2706,29.3447
1,5,137728,120196,87.2706,29.3447
1,total,826368,721176,87.2706,176.0684
2,0,138235,121083,87.5921,29.5613
2,1,138235,121083,87.5921,29.5613
2,2,138235,121083,87.5921,29.5613
2,3,138235,121083,87.5921,29.5613
2,4,138235,121083,87.5921,29.5613
2,5,138235,121083,87.5921,29.5613
2,total,829410,726498,87.5921,177.3677
3,0,138037,120994,87.6533,29.5396
3,1,138037,120994,87.6533,29.5396
3,2,138037,120994,87.6533,29.5396
3,3,138037,120994,87.6533,29.5396
3,4,138037,120994,87.6533,29.5396
3,5,138037,120994,87.6533,29.5396
3,total,828222,725964,87.6533,177.2373
4,0,137404,119586,87.0324,29.1958
4,1,137404,119586,87.0324,29.1958
4,2,137404,119586,87.0324,29.1958
4,3,137404,119586,87.0324,29.1958
4,4,137404,119586,87.0324,29.1958
4,5,137404,119586,87.0324,29.1958
4,total,824424,717516,87.0324,175.1748
5,0,138915,121905,87.7551,29.7620
5,1,138915,121905,87.7551,29.7620
5,2,138915,121905,87.7551,29.7620
5,3,138915,121905,87.7551,29.7620
5,4,138915,121905,87.7551,29.7620
5,5,138915,121905,87.7551,29.7620
5,total,833490,731430,87.7551,178.5718
6,0,139158,122521,88.0445,29.9124
6,1,139158,122521,88.0445,29.9124
6,2,139158,122521,88.0445,29.9124
6,3,139158,122521,88.0445,29.9124
6,4,139158,122521,88.0445,29.9124
6,5,139158,122521,88.0445,29.9124
6,total,834948,735126,88.0445,179.4741
7,0,138909,122209,87.9777,29.8362
7,1,138909,122209,87.9777,29.8362
7,2,138909,122209,87.9777,29.8362
7,3,138909,122209,87.9777,29.8362
7,4,138909,122209,87.9777,29.8362
7,5,138909,122209,87.9777,29.8362
7,total,833454,733254,87.9777,179.0171
8,0,138800,122046,87.9294,29.7964
8,1,138800,122046,87.9294,29.7964
8,2,138800,122046,87.9294,29.7964
8,3,138800,122046,87.9294,29.7964
8,4,138800,122046,87.9294,29.7964
8,5,138800,122046,87.9294,29.7964
8,total,832800,732276,87.9294,178.7783
9,0,139606,123036,88.1309,30.0381
9,1,139606,123036,88.1309,30.0381
9,2,139606,123036,88.1309,30.0381
9,3,139606,123036,88.1309,30.0381
9,4,139606,123036,88.1309,30.0381
9,5,139606,123036,88.1309,30.0381
9,total,837636,738216,88.1309,180.2285
10,0,139339,122961,88.2459,30.0198
10,1,139339,122961,88.2459,30.0198
10,2,139339,122961,88.2459,30.0198
10,3,139339,122961,88.2459,30.0198
10,4,139339,122961,88.2459,30.0198
10,5,139339,122961,88.2459,30.0198
10,total,836034,737766,88.2459,180.1187
11,0,137811,120209,87.2274,29.3479
11,1,137811,120209,87.2274,29.3479
11,2,137811,120209,87.2274,29.3479
11,3,137811,120209,87.2274,29.3479
11,4,137811,120209,87.2274,29.3479
11,5,137811,120209,87.2274,29.3479
11,total,826866,721254,87.2274,176.0874
12,0,137332,119754,87.2004,29.2368
12,1,137332,119754,87.2004,29.2368
12,2,137332,119754,87.2004,29.2368
12,3,137332,119754,87.2004,29.2368
12,4,137332,119754,87.2004,29.2368
12,5,137332,119754,87.2004,29.2368
12,total,823992,718524,87.2004,175.4209
13,0,139012,122512,88.1305,29.9102
13,1,139012,122512,88.1305,29.9102
13,2,139012,122512,88.1305,29.9102
13,3,139012,122512,88.1305,29.9102
13,4,139012,122512,88.1305,29.9102
13,5,139012,122512,88.1305,29.9102
13,total,834072,735072,88.1305,179.4609
14,0,138442,121530,87.7841,29.6704
14,1,138442,121530,87.7841,29.6704
14,2,138442,121530,87.7841,29.6704
14,3,138442,121530,87.7841,29.6704
14,4,138442,121530,87.7841,29.6704
14,5,138442,121530,87.7841,29.6704
14,total,830652,729180,87.7841,178.0225
15,0,137421,119650,87.0682,29.2114
15,1,137421,119650,87.0682,29.2114
15,2,137421,119650,87.0682,29.2114
15,3,137421,119650,87.0682,29.2114
15,4,137421,119650,87.0682,29.2114
15,5,137421,119650,87.0682,29.2114
15,total,824526,717900,87.0682,175.2686
16,0,139182,122740,88.1867,29.9658
16,1,139182,122740,88.1867,29.9658
16,2,139182,122740,88.1867,29.9658
16,3,139182,122740,88.1867,29.9658
16,4,139182,122740,88.1867,29.9658
16,5,139182,122740,88.1867,29.9658
16,total,835092,736440,88.1867,179.7949
17,0,137368,119815,87.2219,29.2517
17,1,137368,119815,87.2219,29.2517
17,2,137368,119815,87.2219,29.2517
17,3,137368,119815,87.2219,29.2517
17,4,137368,119815,87.2219,29.2517
17,5,137368,119815,87.2219,29.2517
17,total,824208,718890,87.2219,175.5103
18,0,138391,121409,87.7290,29.6409
18,1,138391,121409,87.7290,29.6409
18,2,138391,121409,87.7290,29.6409
18,3,138391,121409,87.7290,29.6409
18,4,138391,121409,87.7290,29.6409
18,5,138391,121409,87.7290,29.6409
18,total,830346,728454,87.7290,177.8452
19,0,139081,122289,87.9265,29.8557
19,1,139081,122289,87.9265,29.8557
19,2,139081,122289,87.9265,29.8557
19,3,139081,122289,87.9265,29.8557
19,4,139081,122289,87.9265,29.8557
19,5,139081,122289,87.9265,29.8557
19,total,834486,733734,87.9265,179.1343
20,0,139514,123436,88.4757,30.1357
20,1,139514,123436,88.4757,30.1357
20,2,139514,123436,88.4757,30.1357
20,3,139514,123436,88.4757,30.1357
20,4,139514,123436,88.4757,30.1357
20,5,139514,123436,88.4757,30.1357
20,total,837084,740616,88.4757,180.8145
21,0,138646,121588,87.6967,29.6846
21,1,138646,121588,87.6967,29.6846
21,2,138646,121588,87.6967,29.6846
21,3,138646,121588,87.6967,29.6846
21,4,138646,121588,87.6967,29.6846
21,5,138646,121588,87.6967,29.6846
21,total,831876,729528,87.6967,178.1074
22,0,139408,123208,88.3794,30.0801
22,1,139408,123208,88.3794,30.0801
22,2,139408,123208,88.3794,30.0801
22,3,139408,123208,88.3794,30.0801
22,4,139408,123208,88.3794,30.0801
22,5,139408,123208,88.3794,30.0801
22,total,836448,739248,88.3794,180.4805
23,0,136598,117953,86.3505,28.7971
23,1,136598,117953,86.3505,28.7971
23,2,136598,117953,86.3505,28.7971
23,3,136598,117953,86.3505,28.7971
23,4,136598,117953,86.3505,28.7971
23,5,136598,117953,86.3505,28.7971
23,total,819588,707718,86.3505,172.7827
24,0,139507,123248,88.3454,30.0898
24,1,139507,123248,88.3454,30.0898
24,2,139507,123248,88.3454,30.0898
24,3,139507,123248,88.3454,30.0898
24,4,139507,123248,88.3454,30.0898
24,5,139507,123248,88.3454,30.0898
24,total,837042,739488,88.3454,180.5391
25,0,139156,122385,87.9481,29.8792
25,1,139156,122385,87.9481,29.8792
25,2,139156,122385,87.9481,29.8792
25,3,139156,122385,87.9481,29.8792
25,4,139156,122385,87.9481,29.8792
25,5,139156,122385,87.9481,29.8792
25,total,834936,734310,87.9481,179.2749
26,0,139102,122744,88.2403,29.9668
26,1,139102,122744,88.2403,29.9668
26,2,139102,122744,88.2403,29.9668
26,3,139102,122744,88.2403,29.9668
26,4,139102,122744,88.2403,29.9668
26,5,139102,122744,88.2403,29.9668
26,total,834612,736464,88.2403,179.8008
27,0,137754,120460,87.4457,29.4092
27,1,137754,120460,87.4457,29.4092
27,2,137754,120460,87.4457,29.4092
27,3,137754,120460,87.4457,29.4092
27,4,137754,120460,87.4457,29.4092
27,5,137754,120460,87.4457,29.4092
27,total,826524,722760,87.4457,176.4551
28,0,138909,122273,88.0238,29.8518
28,1,138909,122273,88.0238,29.8518
28,2,138909,122273,88.0238,29.8518
28,3,138909,122273,88.0238,29.8518
28,4,138909,122273,88.0238,29.8518
28,5,138909,122273,88.0238,29.8518
28,total,833454,733638,88.0238,179.1108
29,0,138633,121955,87.9697,29.7742
29,1,138633,121955,87.9697,29.7742
29,2,138633,121955,87.9697,29.7742
29,3,138633,121955,87.9697,29.7742
29,4,138633,121955,87.9697,29.7742
29,5,138633,121955,87.9697,29.7742
29,total,831798,731730,87.9697,178.6450
30,0,137654,119710,86.9644,29.2261
30,1,137654,119710,86.9644,29.2261
30,2,137654,119710,86.9644,29.2261
30,3,137654,119710,86.9644,29.2261
30,4,137654,119710,86.9644,29.2261
30,5,137654,119710,86.9644,29.2261
30,total,825924,718260,86.9644,175.3564
31,0,138497,121517,87.7398,29.6672
31,1,138497,121517,87.7398,29.6672
31,2,138497,121517,87.7398,29.6672
31,3,138497,121517,87.7398,29.6672
31,4,138497,121517,87.7398,29.6672
31,5,138497,121517,87.7398,29.6672
31,total,830982,729102,87.7398,178.0034
32,0,139486,123386,88.4576,30.1235
32,1,139486,123386,88.4576,30.1235
32,2,139486,123386,88.4576,30.1235
32,3,139486,123386,88.4576,30.1235
32,4,139486,123386,88.4576,30.1235
32,5,139486,123386,88.4576,30.1235
32,total,836916,740316,88.4576,180.7412
33,0,138363,121314,87.6781,29.6177
33,1,138363,121314,87.6781,29.6177
33,2,138363,121314,87.6781,29.6177
33,3,138363,121314,87.6781,29.6177
33,4,138363,121314,87.6781,29.6177
33,5,138363,121314,87.6781,29.6177
33,total,830178,727884,87.6781,177.7061
34,0,138330,121430,87.7828,29.6460
34,1,138330,121430,87.7828,29.6460
34,2,138330,121430,87.7828,29.6460
34,3,138330,121430,87.7828,29.6460
34,4,138330,121430,87.7828,29.6460
34,5,138330,121430,87.7828,29.6460
34,total,829980,728580,87.7828,177.8760
35,0,138592,121557,87.7085,29.6770
35,1,138592,121557,87.7085,29.6770
35,2,138592,121557,87.7085,29.6770
35,3,138592,121557,87.7085,29.6770
35,4,138592,121557,87.7085,29.6770
35,5,138592,121557,87.7085,29.6770
35,total,831552,729342,87.7085,178.0620
36,0,138903,122275,88.0291,29.8523
36,1,138903,122275,88.0291,29.8523
36,2,138903,122275,88.0291,29.8523
36,3,138903,122275,88.0291,29.8523
36,4,138903,122275,88.0291,29.8523
36,5,138903,122275,88.0291,29.8523
36,total,833418,733650,88.0291,179.1138
37,0,138621,121533,87.6729,29.6711
37,1,138621,121533,87.6729,29.6711
