epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,177773,135112,76.0025,32.9863
1,1,177773,135112,76.0025,32.9863
1,2,177773,135112,76.0025,32.9863
1,3,177773,135112,76.0025,32.9863
1,4,177773,135112,76.0025,32.9863
1,5,177773,135112,76.0025,32.9863
1,total,1066638,810672,76.0025,197.9180
2,0,177353,134467,75.8188,32.8289
2,1,177353,134467,75.8188,32.8289
2,2,177353,134467,75.8188,32.8289
2,3,177353,134467,75.8188,32.8289
2,4,177353,134467,75.8188,32.8289
2,5,177353,134467,75.8188,32.8289
2,total,1064118,806802,75.8188,196.9731
3,0,178127,135525,76.0834,33.0872
3,1,178127,135525,76.0834,33.0872
3,2,178127,135525,76.0834,33.0872
3,3,178127,135525,76.0834,33.0872
3,4,178127,135525,76.0834,33.0872
3,5,178127,135525,76.0834,33.0872
3,total,1068762,813150,76.0834,198.5229
4,0,178813,136994,76.6130,33.4458
4,1,178813,136994,76.6130,33.4458
4,2,178813,136994,76.6130,33.4458
4,3,178813,136994,76.6130,33.4458
4,4,178813,136994,76.6130,33.4458
4,5,178813,136994,76.6130,33.4458
4,total,1072878,821964,76.6130,200.6748
5,0,179441,137581,76.6720,33.5891
5,1,179441,137581,76.6720,33.5891
5,2,179441,137581,76.6720,33.5891
5,3,179441,137581,76.6720,33.5891
5,4,179441,137581,76.6720,33.5891
5,5,179441,137581,76.6720,33.5891
5,total,1076646,825486,76.6720,201.5347
6,0,178737,136651,76.4537,33.3621
6,1,178737,136651,76.4537,33.3621
6,2,178737,136651,76.4537,33.3621
6,3,178737,136651,76.4537,33.3621
6,4,178737,136651,76.4537,33.3621
6,5,178737,136651,76.4537,33.3621
6,total,1072422,819906,76.4537,200.1724
7,0,179287,137672,76.7886,33.6113
7,1,179287,137672,76.7886,33.6113
7,2,179287,137672,76.7886,33.6113
7,3,179287,137672,76.7886,33.6113
7,4,179287,137672,76.7886,33.6113
7,5,179287,137672,76.7886,33.6113
7,total,1075722,826032,76.7886,201.6680
8,0,178329,136626,76.6146,33.3560
8,1,178329,136626,76.6146,33.3560
8,2,178329,136626,76.6146,33.3560
8,3,178329,136626,76.6146,33.3560
8,4,178329,136626,76.6146,33.3560
8,5,178329,136626,76.6146,33.3560
8,total,1069974,819756,76.6146,200.1357
9,0,178101,135739,76.2146,33.1394
9,1,178101,135739,76.2146,33.1394
9,2,178101,135739,76.2146,33.1394
9,3,178101,135739,76.2146,33.1394
9,4,178101,135739,76.2146,33.1394
9,5,178101,135739,76.2146,33.1394
9,total,1068606,814434,76.2146,198.8364
10,0,177445,135634,76.4372,33.1138
10,1,177445,135634,76.4372,33.1138
10,2,177445,135634,76.4372,33.1138
10,3,177445,135634,76.4372,33.1138
10,4,177445,135634,76.4372,33.1138
10,5,177445,135634,76.4372,33.1138
10,total,1064670,813804,76.4372,198.6826
11,0,177679,134139,75.4951,32.7488
11,1,177679,134139,75.4951,32.7488
11,2,177679,134139,75.4951,32.7488
11,3,177679,134139,75.4951,32.7488
11,4,177679,134139,75.4951,32.7488
11,5,177679,134139,75.4951,32.7488
11,total,1066074,804834,75.4951,196.4927
12,0,176605,133391,75.5307,32.5662
12,1,176605,133391,75.5307,32.5662
12,2,176605,133391,75.5307,32.5662
12,3,176605,133391,75.5307,32.5662
12,4,176605,133391,75.5307,32.5662
12,5,176605,133391,75.5307,32.5662
12,total,1059630,800346,75.5307,195.3970
13,0,177433,134753,75.9458,32.8987
13,1,177433,134753,75.9458,32.8987
13,2,177433,134753,75.9458,32.8987
13,3,177433,134753,75.9458,32.8987
13,4,177433,134753,75.9458,32.8987
13,5,177433,134753,75.9458,32.8987
13,total,1064598,808518,75.9458,197.3921
14,0,178278,135985,76.2769,33.1995
14,1,178278,135985,76.2769,33.1995
14,2,178278,135985,76.2769,33.1995
14,3,178278,135985,76.2769,33.1995
14,4,178278,135985,76.2769,33.1995
14,5,178278,135985,76.2769,33.1995
14,total,1069668,815910,76.2769,199.1968
15,0,177946,135166,75.9590,32.9995
15,1,177946,135166,75.9590,32.9995
15,2,177946,135166,75.9590,32.9995
15,3,177946,135166,75.9590,32.9995
15,4,177946,135166,75.9590,32.9995
15,5,177946,135166,75.9590,32.9995
15,total,1067676,810996,75.9590,197.9971
16,0,177136,133937,75.6125,32.6995
16,1,177136,133937,75.6125,32.6995
16,2,177136,133937,75.6125,32.6995
16,3,177136,133937,75.6125,32.6995
16,4,177136,133937,75.6125,32.6995
16,5,177136,133937,75.6125,32.6995
16,total,1062816,803622,75.6125,196.1968
17,0,178539,136749,76.5933,33.3860
17,1,178539,136749,76.5933,33.3860
17,2,178539,136749,76.5933,33.3860
17,3,178539,136749,76.5933,33.3860
17,4,178539,136749,76.5933,33.3860
17,5,178539,136749,76.5933,33.3860
17,total,1071234,820494,76.5933,200.3159
18,0,177972,136396,76.6390,33.2998
