epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,220006,132269,60.1206,32.2922
1,1,220006,132269,60.1206,32.2922
1,2,220006,132269,60.1206,32.2922
1,3,220006,132269,60.1206,32.2922
1,4,220006,132269,60.1206,32.2922
1,5,220006,132269,60.1206,32.2922
1,total,1320036,793614,60.1206,193.7534
2,0,221529,133002,60.0382,32.4712
2,1,221529,133002,60.0382,32.4712
2,2,221529,133002,60.0382,32.4712
2,3,221529,133002,60.0382,32.4712
2,4,221529,133002,60.0382,32.4712
2,5,221529,133002,60.0382,32.4712
2,total,1329174,798012,60.0382,194.8271
3,0,219597,130863,59.5923,31.9490
3,1,219597,130863,59.5923,31.9490
3,2,219597,130863,59.5923,31.9490
3,3,219597,130863,59.5923,31.9490
3,4,219597,130863,59.5923,31.9490
3,5,219597,130863,59.5923,31.9490
3,total,1317582,785178,59.5923,191.6938
4,0,219899,130587,59.3850,31.8816
4,1,219899,130587,59.3850,31.8816
4,2,219899,130587,59.3850,31.8816
4,3,219899,130587,59.3850,31.8816
4,4,219899,130587,59.3850,31.8816
4,5,219899,130587,59.3850,31.8816
4,total,1319394,783522,59.3850,191.2896
5,0,217472,128761,59.2081,31.4358
5,1,217472,128761,59.2081,31.4358
5,2,217472,128761,59.2081,31.4358
5,3,217472,128761,59.2081,31.4358
5,4,217472,128761,59.2081,31.4358
5,5,217472,128761,59.2081,31.4358
5,total,1304832,772566,59.2081,188.6147
6,0,218225,129872,59.5129,31.7070
6,1,218225,129872,59.5129,31.7070
6,2,218225,129872,59.5129,31.7070
6,3,218225,129872,59.5129,31.7070
6,4,218225,129872,59.5129,31.7070
6,5,218225,129872,59.5129,31.7070
6,total,1309350,779232,59.5129,190.2422
7,0,218137,128385,58.8552,31.3440
7,1,218137,128385,58.8552,31.3440
7,2,218137,128385,58.8552,31.3440
7,3,218137,128385,58.8552,31.3440
7,4,218137,128385,58.8552,31.3440
7,5,218137,128385,58.8552,31.3440
7,total,1308822,770310,58.8552,188.0640
8,0,218065,130724,59.9473,31.9150
8,1,218065,130724,59.9473,31.9150
8,2,218065,130724,59.9473,31.9150
8,3,218065,130724,59.9473,31.9150
8,4,218065,130724,59.9473,31.9150
8,5,218065,130724,59.9473,31.9150
8,total,1308390,784344,59.9473,191.4902
9,0,219634,132484,60.3204,32.3447
9,1,219634,132484,60.3204,32.3447
9,2,219634,132484,60.3204,32.3447
9,3,219634,132484,60.3204,32.3447
9,4,219634,132484,60.3204,32.3447
9,5,219634,132484,60.3204,32.3447
9,total,1317804,794904,60.3204,194.0684
10,0,218857,131483,60.0771,32.1003
10,1,218857,131483,60.0771,32.1003
10,2,218857,131483,60.0771,32.1003
10,3,218857,131483,60.0771,32.1003
10,4,218857,131483,60.0771,32.1003
10,5,218857,131483,60.0771,32.1003
10,total,1313142,788898,60.0771,192.6021
11,0,220203,131565,59.7471,32.1204
11,1,220203,131565,59.7471,32.1204
11,2,220203,131565,59.7471,32.1204
11,3,220203,131565,59.7471,32.1204
11,4,220203,131565,59.7471,32.1204
11,5,220203,131565,59.7471,32.1204
11,total,1321218,789390,59.7471,192.7222
12,0,219850,131488,59.8081,32.1016
12,1,219850,131488,59.8081,32.1016
12,2,219850,131488,59.8081,32.1016
12,3,219850,131488,59.8081,32.1016
12,4,219850,131488,59.8081,32.1016
12,5,219850,131488,59.8081,32.1016
12,total,1319100,788928,59.8081,192.6094
13,0,219215,130556,59.5561,31.8740
13,1,219215,130556,59.5561,31.8740
13,2,219215,130556,59.5561,31.8740
13,3,219215,130556,59.5561,31.8740
13,4,219215,130556,59.5561,31.8740
13,5,219215,130556,59.5561,31.8740
13,total,1315290,783336,59.5561,191.2441
14,0,217749,129021,59.2522,31.4993
14,1,217749,129021,59.2522,31.4993
14,2,217749,129021,59.2522,31.4993
14,3,217749,129021,59.2522,31.4993
14,4,217749,129021,59.2522,31.4993
14,5,217749,129021,59.2522,31.4993
14,total,1306494,774126,59.2522,188.9956
15,0,218750,131252,60.0009,32.0439
15,1,218750,131252,60.0009,32.0439
15,2,218750,131252,60.0009,32.0439
15,3,218750,131252,60.0009,32.0439
15,4,218750,131252,60.0009,32.0439
15,5,218750,131252,60.0009,32.0439
15,total,1312500,787512,60.0009,192.2637
16,0,220583,132022,59.8514,32.2319
16,1,220583,132022,59.8514,32.2319
16,2,220583,132022,59.8514,32.2319
16,3,220583,132022,59.8514,32.2319
16,4,220583,132022,59.8514,32.2319
16,5,220583,132022,59.8514,32.2319
16,total,1323498,792132,59.8514,193.3916
17,0,220527,131989,59.8516,32.2239
17,1,220527,131989,59.8516,32.2239
17,2,220527,131989,59.8516,32.2239
17,3,220527,131989,59.8516,32.2239
17,4,220527,131989,59.8516,32.2239
17,5,220527,131989,59.8516,32.2239
17,total,1323162,791934,59.8516,193.3433
18,0,219212,129098,58.8918,31.5181
18,1,219212,129098,58.8918,31.5181
18,2,219212,129098,58.8918,31.5181
18,3,219212,129098,58.8918,31.5181
18,4,219212,129098,58.8918,31.5181
18,5,219212,129098,58.8918,31.5181
18,total,1315272,774588,58.8918,189.1084
19,0,218043,130018,59.6295,31.7427
19,1,218043,130018,59.6295,31.7427
19,2,218043,130018,59.6295,31.7427
19,3,218043,130018,59.6295,31.7427
19,4,218043,130018,59.6295,31.7427
19,5,218043,130018,59.6295,31.7427
19,total,1308258,780108,59.6295,190.4561
20,0,219844,131306,59.7269,32.0571
20,1,219844,131306,59.7269,32.0571
20,2,219844,131306,59.7269,32.0571
20,3,219844,131306,59.7269,32.0571
20,4,219844,131306,59.7269,32.0571
20,5,219844,131306,59.7269,32.0571
20,total,1319064,787836,59.7269,192.3428
21,0,217713,128537,59.0397,31.3811
21,1,217713,128537,59.0397,31.3811
21,2,217713,128537,59.0397,31.3811
21,3,217713,128537,59.0397,31.3811
21,4,217713,128537,59.0397,31.3811
21,5,217713,128537,59.0397,31.3811
21,total,1306278,771222,59.0397,188.2866
22,0,219048,130986,59.7979,31.9790
22,1,219048,130986,59.7979,31.9790
22,2,219048,130986,59.7979,31.9790
22,3,219048,130986,59.7979,31.9790
22,4,219048,130986,59.7979,31.9790
22,5,219048,130986,59.7979,31.9790
22,total,1314288,785916,59.7979,191.8740
23,0,221424,132619,59.8937,32.3777
23,1,221424,132619,59.8937,32.3777
23,2,221424,132619,59.8937,32.3777
23,3,221424,132619,59.8937,32.3777
23,4,221424,132619,59.8937,32.3777
23,5,221424,132619,59.8937,32.3777
23,total,1328544,795714,59.8937,194.2661
24,0,218470,129407,59.2333,31.5935
24,1,218470,129407,59.2333,31.5935
24,2,218470,129407,59.2333,31.5935
24,3,218470,129407,59.2333,31.5935
24,4,218470,129407,59.2333,31.5935
24,5,218470,129407,59.2333,31.5935
24,total,1310820,776442,59.2333,189.5610
25,0,219516,130533,59.4640,31.8684
25,1,219516,130533,59.4640,31.8684
25,2,219516,130533,59.4640,31.8684
25,3,219516,130533,59.4640,31.8684
25,4,219516,130533,59.4640,31.8684
25,5,219516,130533,59.4640,31.8684
25,total,1317096,783198,59.4640,191.2104
26,0,218772,128815,58.8809,31.4490
26,1,218772,128815,58.8809,31.4490
26,2,218772,128815,58.8809,31.4490
26,3,218772,128815,58.8809,31.4490
26,4,218772,128815,58.8809,31.4490
26,5,218772,128815,58.8809,31.4490
26,total,1312632,772890,58.8809,188.6938
27,0,221667,132745,59.8849,32.4084
27,1,221667,132745,59.8849,32.4084
27,2,221667,132745,59.8849,32.4084
27,3,221667,132745,59.8849,32.4084
27,4,221667,132745,59.8849,32.4084
27,5,221667,132745,59.8849,32.4084
27,total,1330002,796470,59.8849,194.4507
28,0,222097,134123,60.3894,32.7449
28,1,222097,134123,60.3894,32.7449
28,2,222097,134123,60.3894,32.7449
28,3,222097,134123,60.3894,32.7449
28,4,222097,134123,60.3894,32.7449
28,5,222097,134123,60.3894,32.7449
28,total,1332582,804738,60.3894,196.4692
29,0,219321,130434,59.4717,31.8442
29,1,219321,130434,59.4717,31.8442
29,2,219321,130434,59.4717,31.8442
29,3,219321,130434,59.4717,31.8442
29,4,219321,130434,59.4717,31.8442
29,5,219321,130434,59.4717,31.8442
29,total,1315926,782604,59.4717,191.0654
30,0,219535,130888,59.6206,31.9551
30,1,219535,130888,59.6206,31.9551
30,2,219535,130888,59.6206,31.9551
30,3,219535,130888,59.6206,31.9551
30,4,219535,130888,59.6206,31.9551
30,5,219535,130888,59.6206,31.9551
30,total,1317210,785328,59.6206,191.7305
31,0,220443,131118,59.4793,32.0112
31,1,220443,131118,59.4793,32.0112
31,2,220443,131118,59.4793,32.0112
31,3,220443,131118,59.4793,32.0112
31,4,220443,131118,59.4793,32.0112
31,5,220443,131118,59.4793,32.0112
31,total,1322658,786708,59.4793,192.0674
32,0,221397,132243,59.7312,32.2859
32,1,221397,132243,59.7312,32.2859
32,2,221397,132243,59.7312,32.2859
32,3,221397,132243,59.7312,32.2859
32,4,221397,132243,59.7312,32.2859
32,5,221397,132243,59.7312,32.2859
32,total,1328382,793458,59.7312,193.7153
33,0,218500,130102,59.5432,31.7632
33,1,218500,130102,59.5432,31.7632
33,2,218500,130102,59.5432,31.7632
33,3,218500,130102,59.5432,31.7632
33,4,218500,130102,59.5432,31.7632
33,5,218500,130102,59.5432,31.7632
33,total,1311000,780612,59.5432,190.5791
34,0,219068,129303,59.0241,31.5681
34,1,219068,129303,59.0241,31.5681
34,2,219068,129303,59.0241,31.5681
34,3,219068,129303,59.0241,31.5681
34,4,219068,129303,59.0241,31.5681
34,5,219068,129303,59.0241,31.5681
34,total,1314408,775818,59.0241,189.4087
35,0,220371,130539,59.2360,31.8699
35,1,220371,130539,59.2360,31.8699
35,2,220371,130539,59.2360,31.8699
35,3,220371,130539,59.2360,31.8699
35,4,220371,130539,59.2360,31.8699
35,5,220371,130539,59.2360,31.8699
35,total,1322226,783234,59.2360,191.2192
36,0,219525,130257,59.3358,31.8010
36,1,219525,130257,59.3358,31.8010
36,2,219525,130257,59.3358,31.8010
36,3,219525,130257,59.3358,31.8010
36,4,219525,130257,59.3358,31.8010
36,5,219525,130257,59.3358,31.8010
36,total,1317150,781542,59.3358,190.8062
37,0,218910,130403,59.5692,31.8367
37,1,218910,130403,59.5692,31.8367
37,2,218910,130403,59.5692,31.8367
37,3,218910,130403,59.5692,31.8367
37,4,218910,130403,59.5692,31.8367
37,5,218910,130403,59.5692,31.8367
37,total,1313460,782418,59.5692,191.0200
38,0,219111,130874,59.7295,31.9517
38,1,219111,130874,59.7295,31.9517
38,2,219111,130874,59.7295,31.9517
38,3,219111,130874,59.7295,31.9517
38,4,219111,130874,59.7295,31.9517
38,5,219111,130874,59.7295,31.9517
38,total,1314666,785244,59.7295,191.7100
39,0,218469,129057,59.0734,31.5081
39,1,218469,129057,59.0734,31.5081
39,2,218469,129057,59.0734,31.5081
39,3,218469,129057,59.0734,31.5081
39,4,218469,129057,59.0734,31.5081
39,5,218469,129057,59.0734,31.5081
39,total,1310814,774342,59.0734,189.0483
40,0,218464,130276,59.6327,31.8057
40,1,218464,130276,59.6327,31.8057
40,2,218464,130276,59.6327,31.8057
40,3,218464,130276,59.6327,31.8057
40,4,218464,130276,59.6327,31.8057
40,5,218464,130276,59.6327,31.8057
40,total,1310784,781656,59.6327,190.8340
41,0,222194,134181,60.3891,32.7590
41,1,222194,134181,60.3891,32.7590
41,2,222194,134181,60.3891,32.7590
41,3,222194,134181,60.3891,32.7590
41,4,222194,134181,60.3891,32.7590
41,5,222194,134181,60.3891,32.7590
41,total,1333164,805086,60.3891,196.5542
42,0,221538,132501,59.8096,32.3489
42,1,221538,132501,59.8096,32.3489
42,2,221538,132501,59.8096,32.3489
42,3,221538,132501,59.8096,32.3489
42,4,221538,132501,59.8096,32.3489
42,5,221538,132501,59.8096,32.3489
42,total,1329228,795006,59.8096,194.0933
43,0,219518,131536,59.9204,32.1133
43,1,219518,131536,59.9204,32.1133
43,2,219518,131536,59.9204,32.1133
43,3,219518,131536,59.9204,32.1133
43,4,219518,131536,59.9204,32.1133
43,5,219518,131536,59.9204,32.1133
43,total,1317108,789216,59.9204,192.6797
44,0,220141,132570,60.2205,32.3657
44,1,220141,132570,60.2205,32.3657
44,2,220141,132570,60.2205,32.3657
44,3,220141,132570,60.2205,32.3657
44,4,220141,132570,60.2205,32.3657
44,5,220141,132570,60.2205,32.3657
44,total,1320846,795420,60.2205,194.1943
45,0,219406,129869,59.1912,31.7063
45,1,219406,129869,59.1912,31.7063
45,2,219406,129869,59.1912,31.7063
45,3,219406,129869,59.1912,31.7063
45,4,219406,129869,59.1912,31.7063
45,5,219406,129869,59.1912,31.7063
45,total,1316436,779214,59.1912,190.2378
46,0,218952,131222,59.9319,32.0366
46,1,218952,131222,59.9319,32.0366
46,2,218952,131222,59.9319,32.0366
46,3,218952,131222,59.9319,32.0366
46,4,218952,131222,59.9319,32.0366
46,5,218952,131222,59.9319,32.0366
46,total,1313712,787332,59.9319,192.2197
47,0,217751,127553,58.5775,31.1409
47,1,217751,127553,58.5775,31.1409
47,2,217751,127553,58.5775,31.1409
47,3,217751,127553,58.5775,31.1409
47,4,217751,127553,58.5775,31.1409
47,5,217751,127553,58.5775,31.1409
47,total,1306506,765318,58.5775,186.8452
48,0,221474,132385,59.7745,32.3206
48,1,221474,132385,59.7745,32.3206
48,2,221474,132385,59.7745,32.3206
48,3,221474,132385,59.7745,32.3206
48,4,221474,132385,59.7745,32.3206
48,5,221474,132385,59.7745,32.3206
48,total,1328844,794310,59.7745,193.9233
49,0,218659,129543,59.2443,31.6267
49,1,218659,129543,59.2443,31.6267
49,2,218659,129543,59.2443,31.6267
49,3,218659,129543,59.2443,31.6267
49,4,218659,129543,59.2443,31.6267
49,5,218659,129543,59.2443,31.6267
49,total,1311954,777258,59.2443,189.7603
50,0,219616,131571,59.9096,32.1218
50,1,219616,131571,59.9096,32.1218
50,2,219616,131571,59.9096,32.1218
50,3,219616,131571,59.9096,32.1218
50,4,219616,131571,59.9096,32.1218
50,5,219616,131571,59.9096,32.1218
50,total,1317696,789426,59.9096,192.7310
51,0,218991,130708,59.6865,31.9111
51,1,218991,130708,59.6865,31.9111
51,2,218991,130708,59.6865,31.9111
51,3,218991,130708,59.6865,31.9111
51,4,218991,130708,59.6865,31.9111
51,5,218991,130708,59.6865,31.9111
51,total,1313946,784248,59.6865,191.4668
52,0,219466,129322,58.9258,31.5728
52,1,219466,129322,58.9258,31.5728
52,2,219466,129322,58.9258,31.5728
52,3,219466,129322,58.9258,31.5728
52,4,219466,129322,58.9258,31.5728
52,5,219466,129322,58.9258,31.5728
52,total,1316796,775932,58.9258,189.4365
53,0,222562,133255,59.8732,32.5330
53,1,222562,133255,59.8732,32.5330
53,2,222562,133255,59.8732,32.5330
53,3,222562,133255,59.8732,32.5330
53,4,222562,133255,59.8732,32.5330
53,5,222562,133255,59.8732,32.5330
53,total,1335372,799530,59.8732,195.1978
54,0,220698,132600,60.0821,32.3730
54,1,220698,132600,60.0821,32.3730
54,2,220698,132600,60.0821,32.3730
54,3,220698,132600,60.0821,32.3730
54,4,220698,132600,60.0821,32.3730
54,5,220698,132600,60.0821,32.3730
54,total,1324188,795600,60.0821,194.2383
55,0,219145,130802,59.6874,31.9341
55,1,219145,130802,59.6874,31.9341
55,2,219145,130802,59.6874,31.9341
55,3,219145,130802,59.6874,31.9341
55,4,219145,130802,59.6874,31.9341
