epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,194426,50232,25.8361,12.2637
1,1,194426,50232,25.8361,12.2637
1,2,194426,50232,25.8361,12.2637
1,3,194426,50232,25.8361,12.2637
1,4,194426,50232,25.8361,12.2637
1,5,194426,50232,25.8361,12.2637
1,total,1166556,301392,25.8361,73.5820
2,0,192758,50002,25.9403,12.2075
2,1,192758,50002,25.9403,12.2075
2,2,192758,50002,25.9403,12.2075
2,3,192758,50002,25.9403,12.2075
2,4,192758,50002,25.9403,12.2075
2,5,192758,50002,25.9403,12.2075
2,total,1156548,300012,25.9403,73.2451
3,0,194493,51338,26.3958,12.5337
3,1,194493,51338,26.3958,12.5337
3,2,194493,51338,26.3958,12.5337
3,3,194493,51338,26.3958,12.5337
3,4,194493,51338,26.3958,12.5337
3,5,194493,51338,26.3958,12.5337
3,total,1166958,308028,26.3958,75.2021
4,0,193414,50053,25.8787,12.2200
4,1,193414,50053,25.8787,12.2200
4,2,193414,50053,25.8787,12.2200
4,3,193414,50053,25.8787,12.2200
4,4,193414,50053,25.8787,12.2200
4,5,193414,50053,25.8787,12.2200
4,total,1160484,300318,25.8787,73.3198
5,0,193586,50502,26.0876,12.3296
5,1,193586,50502,26.0876,12.3296
5,2,193586,50502,26.0876,12.3296
5,3,193586,50502,26.0876,12.3296
5,4,193586,50502,26.0876,12.3296
5,5,193586,50502,26.0876,12.3296
5,total,1161516,303012,26.0876,73.9775
6,0,193461,50514,26.1107,12.3325
6,1,193461,50514,26.1107,12.3325
6,2,193461,50514,26.1107,12.3325
6,3,193461,50514,26.1107,12.3325
6,4,193461,50514,26.1107,12.3325
6,5,193461,50514,26.1107,12.3325
6,total,1160766,303084,26.1107,73.9951
7,0,192843,48808,25.3097,11.9160
7,1,192843,48808,25.3097,11.9160
7,2,192843,48808,25.3097,11.9160
7,3,192843,48808,25.3097,11.9160
7,4,192843,48808,25.3097,11.9160
7,5,192843,48808,25.3097,11.9160
7,total,1157058,292848,25.3097,71.4961
8,0,194220,50599,26.0524,12.3533
8,1,194220,50599,26.0524,12.3533
8,2,194220,50599,26.0524,12.3533
8,3,194220,50599,26.0524,12.3533
8,4,194220,50599,26.0524,12.3533
8,5,194220,50599,26.0524,12.3533
8,total,1165320,303594,26.0524,74.1196
9,0,193818,50250,25.9264,12.2681
9,1,193818,50250,25.9264,12.2681
9,2,193818,50250,25.9264,12.2681
9,3,193818,50250,25.9264,12.2681
9,4,193818,50250,25.9264,12.2681
9,5,193818,50250,25.9264,12.2681
9,total,1162908,301500,25.9264,73.6084
10,0,191773,49465,25.7935,12.0764
10,1,191773,49465,25.7935,12.0764
10,2,191773,49465,25.7935,12.0764
10,3,191773,49465,25.7935,12.0764
10,4,191773,49465,25.7935,12.0764
10,5,191773,49465,25.7935,12.0764
10,total,1150638,296790,25.7935,72.4585
11,0,193389,49892,25.7988,12.1807
11,1,193389,49892,25.7988,12.1807
11,2,193389,49892,25.7988,12.1807
11,3,193389,49892,25.7988,12.1807
11,4,193389,49892,25.7988,12.1807
11,5,193389,49892,25.7988,12.1807
11,total,1160334,299352,25.7988,73.0840
12,0,193276,50308,26.0291,12.2822
12,1,193276,50308,26.0291,12.2822
12,2,193276,50308,26.0291,12.2822
12,3,193276,50308,26.0291,12.2822
12,4,193276,50308,26.0291,12.2822
12,5,193276,50308,26.0291,12.2822
12,total,1159656,301848,26.0291,73.6934
13,0,194069,51152,26.3576,12.4883
13,1,194069,51152,26.3576,12.4883
13,2,194069,51152,26.3576,12.4883
13,3,194069,51152,26.3576,12.4883
13,4,194069,51152,26.3576,12.4883
13,5,194069,51152,26.3576,12.4883
13,total,1164414,306912,26.3576,74.9297
14,0,194311,49911,25.6861,12.1853
14,1,194311,49911,25.6861,12.1853
14,2,194311,49911,25.6861,12.1853
14,3,194311,49911,25.6861,12.1853
14,4,194311,49911,25.6861,12.1853
14,5,194311,49911,25.6861,12.1853
14,total,1165866,299466,25.6861,73.1118
15,0,192954,50008,25.9171,12.2090
15,1,192954,50008,25.9171,12.2090
15,2,192954,50008,25.9171,12.2090
15,3,192954,50008,25.9171,12.2090
15,4,192954,50008,25.9171,12.2090
15,5,192954,50008,25.9171,12.2090
15,total,1157724,300048,25.9171,73.2539
16,0,193464,50048,25.8694,12.2188
16,1,193464,50048,25.8694,12.2188
16,2,193464,50048,25.8694,12.2188
16,3,193464,50048,25.8694,12.2188
16,4,193464,50048,25.8694,12.2188
16,5,193464,50048,25.8694,12.2188
16,total,1160784,300288,25.8694,73.3125
17,0,193708,50996,26.3262,12.4502
17,1,193708,50996,26.3262,12.4502
17,2,193708,50996,26.3262,12.4502
17,3,193708,50996,26.3262,12.4502
17,4,193708,50996,26.3262,12.4502
17,5,193708,50996,26.3262,12.4502
17,total,1162248,305976,26.3262,74.7012
18,0,193145,49984,25.8790,12.2031
18,1,193145,49984,25.8790,12.2031
18,2,193145,49984,25.8790,12.2031
18,3,193145,49984,25.8790,12.2031
18,4,193145,49984,25.8790,12.2031
18,5,193145,49984,25.8790,12.2031
18,total,1158870,299904,25.8790,73.2188
19,0,193733,51361,26.5112,12.5393
19,1,193733,51361,26.5112,12.5393
19,2,193733,51361,26.5112,12.5393
19,3,193733,51361,26.5112,12.5393
19,4,193733,51361,26.5112,12.5393
19,5,193733,51361,26.5112,12.5393
19,total,1162398,308166,26.5112,75.2358
20,0,194648,50573,25.9818,12.3469
20,1,194648,50573,25.9818,12.3469
20,2,194648,50573,25.9818,12.3469
20,3,194648,50573,25.9818,12.3469
20,4,194648,50573,25.9818,12.3469
20,5,194648,50573,25.9818,12.3469
20,total,1167888,303438,25.9818,74.0815
21,0,194322,50066,25.7645,12.2231
21,1,194322,50066,25.7645,12.2231
21,2,194322,50066,25.7645,12.2231
21,3,194322,50066,25.7645,12.2231
21,4,194322,50066,25.7645,12.2231
21,5,194322,50066,25.7645,12.2231
21,total,1165932,300396,25.7645,73.3389
22,0,194681,51359,26.3811,12.5388
22,1,194681,51359,26.3811,12.5388
22,2,194681,51359,26.3811,12.5388
22,3,194681,51359,26.3811,12.5388
22,4,194681,51359,26.3811,12.5388
22,5,194681,51359,26.3811,12.5388
22,total,1168086,308154,26.3811,75.2329
23,0,194025,50568,26.0626,12.3457
23,1,194025,50568,26.0626,12.3457
23,2,194025,50568,26.0626,12.3457
23,3,194025,50568,26.0626,12.3457
23,4,194025,50568,26.0626,12.3457
23,5,194025,50568,26.0626,12.3457
23,total,1164150,303408,26.0626,74.0742
24,0,193214,50291,26.0287,12.2781
24,1,193214,50291,26.0287,12.2781
24,2,193214,50291,26.0287,12.2781
24,3,193214,50291,26.0287,12.2781
24,4,193214,50291,26.0287,12.2781
24,5,193214,50291,26.0287,12.2781
24,total,1159284,301746,26.0287,73.6685
25,0,194869,50837,26.0878,12.4114
25,1,194869,50837,26.0878,12.4114
25,2,194869,50837,26.0878,12.4114
25,3,194869,50837,26.0878,12.4114
25,4,194869,50837,26.0878,12.4114
25,5,194869,50837,26.0878,12.4114
25,total,1169214,305022,26.0878,74.4683
26,0,193913,51280,26.4448,12.5195
26,1,193913,51280,26.4448,12.5195
26,2,193913,51280,26.4448,12.5195
26,3,193913,51280,26.4448,12.5195
26,4,193913,51280,26.4448,12.5195
26,5,193913,51280,26.4448,12.5195
26,total,1163478,307680,26.4448,75.1172
27,0,195412,51180,26.1908,12.4951
27,1,195412,51180,26.1908,12.4951
27,2,195412,51180,26.1908,12.4951
27,3,195412,51180,26.1908,12.4951
27,4,195412,51180,26.1908,12.4951
27,5,195412,51180,26.1908,12.4951
27,total,1172472,307080,26.1908,74.9707
28,0,194346,50569,26.0201,12.3459
28,1,194346,50569,26.0201,12.3459
28,2,194346,50569,26.0201,12.3459
28,3,194346,50569,26.0201,12.3459
28,4,194346,50569,26.0201,12.3459
28,5,194346,50569,26.0201,12.3459
28,total,1166076,303414,26.0201,74.0757
29,0,193066,50141,25.9709,12.2415
29,1,193066,50141,25.9709,12.2415
29,2,193066,50141,25.9709,12.2415
29,3,193066,50141,25.9709,12.2415
29,4,193066,50141,25.9709,12.2415
29,5,193066,50141,25.9709,12.2415
29,total,1158396,300846,25.9709,73.4487
