# model_name=layerwise_exchange_local_bwd_client_12
# seed=1
# started_at=20260603-102822
epoch,train_loss,val_loss,val_macro_minF1,val_macro_pr_auc,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1,val_deg-in_pr_auc,val_deg-out_pr_auc,val_fan-in_pr_auc,val_fan-out_pr_auc,val_C2_pr_auc,val_C3_pr_auc,val_C4_pr_auc,val_C5_pr_auc,val_C6_pr_auc,val_S-G_pr_auc,val_B-C_pr_auc
1,0.6409832028781667,0.636975560963925,0.6140296648849141,0.775034790689295,0.7384615540504456,0.6759999990463257,0.7234926819801331,0.6399999856948853,0.4331984221935272,0.5467625856399536,0.5226666927337646,0.5441176891326904,0.6237624287605286,0.64833003282547,0.6575342416763306,0.9857040643692017,0.9365149736404419,0.9739648103713989,0.9746821522712708,0.4725995659828186,0.5628302693367004,0.7921915650367737,0.7043702602386475,0.6521945595741272,0.7304110527038574,0.7399194240570068
2,0.5026881274055032,0.5108071615206776,0.705487375909632,0.7587006688117981,0.926952064037323,0.8166258335113525,0.9268292784690857,0.8333333730697632,0.46739131212234497,0.562929093837738,0.6910569071769714,0.663316547870636,0.5116279125213623,0.6854220032691956,0.6748768091201782,0.9863749146461487,0.9878223538398743,0.9827598333358765,0.987861692905426,0.458770215511322,0.5759796500205994,0.7680273652076721,0.6724798083305359,0.4850606322288513,0.7336949110031128,0.7068759799003601
3,0.47230786435744343,0.48248610561524213,0.7109613499858163,0.768697283484719,0.9261084198951721,0.8682170510292053,0.9255319237709045,0.8648648858070374,0.43661972880363464,0.5838509798049927,0.6738197207450867,0.6534090638160706,0.5631768703460693,0.6709677577018738,0.6540084481239319,0.9934057593345642,0.9925677180290222,0.996738612651825,0.996340811252594,0.38962703943252563,0.567695140838623,0.7738545536994934,0.725761890411377,0.5060994625091553,0.7674513459205627,0.7461277842521667
4,0.4251159394488615,0.43403735167438134,0.7372746142474088,0.8022982153025541,0.9207921028137207,0.9222222566604614,0.961326003074646,0.9169054627418518,0.4688279628753662,0.577154278755188,0.6530612707138062,0.6666666269302368,0.6428571343421936,0.6935123801231384,0.6866952776908875,0.9922043085098267,0.9932814836502075,0.9982661604881287,1.0,0.45829707384109497,0.6057559847831726,0.813265860080719,0.7880415320396423,0.6691290140151978,0.7608813047409058,0.7461576461791992
5,0.38113894182093006,0.4002083972950299,0.7598111575300043,0.8066588017073545,0.9631579518318176,0.9593023061752319,0.9858356714248657,0.9580838680267334,0.46022725105285645,0.578199028968811,0.721774160861969,0.7029703259468079,0.6197183132171631,0.697115421295166,0.7115384340286255,0.9921734929084778,0.9936733245849609,0.99948650598526,0.9999220967292786,0.45774057507514954,0.6021788120269775,0.8125314116477966,0.7898282408714294,0.7320888042449951,0.7537171840667725,0.739906370639801
6,0.3694559966816622,0.39201117377184236,0.767530847679485,0.8079503828828986,0.9649595618247986,0.9698795676231384,0.9942857027053833,0.9937888383865356,0.4890282154083252,0.5841121673583984,0.7314286231994629,0.6886076331138611,0.6072607636451721,0.7231919765472412,0.6962962746620178,0.9964489936828613,0.9922054409980774,0.9999341368675232,0.9999611973762512,0.45902878046035767,0.6243200302124023,0.8166410326957703,0.7908220291137695,0.7190673351287842,0.7466828227043152,0.7423424124717712
7,0.3843660354614258,0.38646417768076474,0.7639263109727339,0.8123159842057661,0.9649595618247986,0.9849850535392761,0.9942857027053833,0.9968847632408142,0.47239261865615845,0.5690140724182129,0.7353463172912598,0.6842105388641357,0.6000000238418579,0.6988636255264282,0.702247142791748,0.9956462979316711,0.9987389445304871,0.9999009370803833,1.0,0.44527560472488403,0.6169254779815674,0.8141409754753113,0.8041131496429443,0.7675503492355347,0.757963240146637,0.7352208495140076
8,0.3494591940851772,0.39733092632840167,0.7611657597801902,0.8030027990991419,0.9536784887313843,0.966360867023468,1.0,0.9677419066429138,0.4507042169570923,0.5522388219833374,0.7250995635986328,0.7010310292243958,0.6541353464126587,0.6965699195861816,0.7052631974220276,0.9961243867874146,0.9870226979255676,1.0,0.9992626905441284,0.40771040320396423,0.623020589351654,0.813623309135437,0.7685821652412415,0.7433602809906006,0.760226845741272,0.734097421169281
9,0.3480562637833988,0.3979377433134315,0.7451371658932079,0.8035786233165048,0.9621621966362,0.9731343388557434,0.9971346855163574,0.9907121062278748,0.2985074520111084,0.5439560413360596,0.7353463172912598,0.6829267740249634,0.6025640964508057,0.7077747583389282,0.7022900581359863,0.9923638701438904,0.9948954582214355,1.0,1.0,0.3604595959186554,0.6270995140075684,0.8092348575592041,0.7983348369598389,0.7568812370300293,0.7520884871482849,0.7480069994926453
10,0.3334683022078346,0.387716453914942,0.7725437987934459,0.8071260425177488,0.9536784887313843,0.9757575392723083,0.9971181154251099,0.9937499761581421,0.4899328351020813,0.582524299621582,0.7265625,0.7150259017944336,0.6642066240310669,0.6914152503013611,0.7080102562904358,0.9976719617843628,0.98963862657547,1.0,0.9998105764389038,0.41212865710258484,0.5904106497764587,0.8111736178398132,0.8080384135246277,0.787432074546814,0.7639751434326172,0.718106746673584
