# model_name=local_baseline_client_2
# seed=4
# started_at=20260611-001102
epoch,train_loss,val_loss,val_macro_minF1,val_macro_pr_auc,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1,val_deg-in_pr_auc,val_deg-out_pr_auc,val_fan-in_pr_auc,val_fan-out_pr_auc,val_C2_pr_auc,val_C3_pr_auc,val_C4_pr_auc,val_C5_pr_auc,val_C6_pr_auc,val_S-G_pr_auc,val_B-C_pr_auc
1,0.7277692446555136,0.7366872080403046,0.6270008249716326,0.7246572890064933,0.6153846383094788,0.8068670034408569,0.614457905292511,0.7326315641403198,0.43684208393096924,0.5606468915939331,0.6239315867424011,0.6642335653305054,0.604774534702301,0.6503667831420898,0.5868725180625916,0.8698491454124451,0.9309439063072205,0.8479507565498352,0.9574483633041382,0.42405447363853455,0.569789469242096,0.7545897960662842,0.7329408526420593,0.6726258397102356,0.6639295220375061,0.5471080541610718
2,0.5597832464148192,0.5955936360226491,0.6687993759458716,0.7706346864050085,0.7456139922142029,0.8322147130966187,0.7373493909835815,0.8047059178352356,0.4573170840740204,0.5738636255264282,0.6991596817970276,0.6884615421295166,0.5638554692268372,0.6424870491027832,0.611764669418335,0.9292551875114441,0.9666030406951904,0.9089251160621643,0.9500121474266052,0.4612772762775421,0.6027159690856934,0.7811245322227478,0.7933016419410706,0.7280005812644958,0.6794624924659729,0.6763035655021667
3,0.49563258225248197,0.5534189911852962,0.6944150762124495,0.7730709422718395,0.8540540337562561,0.8731706738471985,0.8430232405662537,0.8358209133148193,0.45454543828964233,0.5793871879577637,0.7202679514884949,0.6866791844367981,0.5898004174232483,0.6012658476829529,0.6005509495735168,0.9454115629196167,0.9725748300552368,0.9389160871505737,0.9641621708869934,0.4669729471206665,0.572384238243103,0.7910709977149963,0.7884921431541443,0.7317834496498108,0.6595439910888672,0.6724679470062256
4,0.43391239776381013,0.5196770263735572,0.6971578733487562,0.77023630250584,0.8457446694374084,0.9226519465446472,0.8235294222831726,0.9065155982971191,0.4039088189601898,0.5648854970932007,0.6912280321121216,0.6749482750892639,0.5994550585746765,0.6379311084747314,0.5979381799697876,0.9492868781089783,0.9798591732978821,0.9478563666343689,0.9733734130859375,0.4686632752418518,0.5508854389190674,0.7795218825340271,0.7848764657974243,0.7182651162147522,0.6588963270187378,0.6611149907112122
5,0.3848346119383367,0.5014523950600668,0.7249098474329169,0.7730348841710524,0.8862974047660828,0.9141274094581604,0.8812499642372131,0.913294792175293,0.4609929323196411,0.5931758880615234,0.7167831659317017,0.7194570302963257,0.6544342041015625,0.6268656849861145,0.6073298454284668,0.9515735507011414,0.9765889048576355,0.9494888782501221,0.9754768013954163,0.4376843273639679,0.583355724811554,0.8031527996063232,0.79752516746521,0.7329703569412231,0.6540939211845398,0.6414732933044434
6,0.36323407063117397,0.5175073904318801,0.7315826930783011,0.7746660302985798,0.8882521390914917,0.900804340839386,0.9018405079841614,0.8977272510528564,0.47333332896232605,0.6208651661872864,0.7395263910293579,0.7156398296356201,0.652819037437439,0.6309859156608582,0.6256157159805298,0.9484443664550781,0.9664638042449951,0.9535410404205322,0.9681115746498108,0.4495071470737457,0.5784161686897278,0.814842164516449,0.8046345114707947,0.7469411492347717,0.6420154571533203,0.6484089493751526
7,0.38841439834221103,0.513607884714024,0.7087855582887476,0.774617303501476,0.8648648262023926,0.8822054862976074,0.8579710125923157,0.8770052790641785,0.4360902011394501,0.6109979748725891,0.6877637505531311,0.6723163723945618,0.6618181467056274,0.637532114982605,0.6080759763717651,0.9543467164039612,0.9694225788116455,0.9579411745071411,0.9724192023277283,0.44042372703552246,0.5821394324302673,0.7904369235038757,0.7805668711662292,0.7334616184234619,0.6901106834411621,0.6495214104652405
8,0.323370297980863,0.5362002630070101,0.7325613092292439,0.7812842970544641,0.9134328365325928,0.9289616942405701,0.920634925365448,0.9275362491607666,0.4159291684627533,0.5879120826721191,0.7370241284370422,0.712389349937439,0.6741573214530945,0.6473988890647888,0.5927977561950684,0.956921398639679,0.9758734703063965,0.9598481059074402,0.9743871688842773,0.4638077914714813,0.5846657752990723,0.8068865537643433,0.7865545153617859,0.7454407811164856,0.6852864027023315,0.654455304145813
9,0.31007161128712896,0.5307079979351589,0.7214968041940168,0.764788337729194,0.8967550992965698,0.888283371925354,0.9124999046325684,0.9022988080978394,0.4251968264579773,0.5644769072532654,0.7161905169487,0.7052896618843079,0.700336754322052,0.6144927740097046,0.6106442213058472,0.9471617341041565,0.9626206755638123,0.9612351655960083,0.9699611663818359,0.35879412293434143,0.5569002032279968,0.8025346994400024,0.7955406904220581,0.7635955214500427,0.6512234807014465,0.6431042551994324
10,0.2910785724363941,0.5548032804190117,0.7217993058941581,0.7703158367763866,0.9020771980285645,0.9030470848083496,0.9142857193946838,0.9325512647628784,0.37735846638679504,0.5691057443618774,0.7297762036323547,0.699999988079071,0.6492753624916077,0.6177369952201843,0.6445783376693726,0.9537051916122437,0.9702488780021667,0.9639387130737305,0.9733381867408752,0.4114081859588623,0.5671706795692444,0.7970901131629944,0.7743731141090393,0.734239935874939,0.672407865524292,0.6555533409118652
