epoch,layer,remote_total,remote_served,coverage_pct,bytes_communicated_mb
1,0,242960,118264,48.6763,28.8730
1,1,242960,118264,48.6763,28.8730
1,2,242960,118264,48.6763,28.8730
1,3,242960,118264,48.6763,28.8730
1,4,242960,118264,48.6763,28.8730
1,5,242960,118264,48.6763,28.8730
1,total,1457760,709584,48.6763,173.2383
2,0,243381,118770,48.8000,28.9966
2,1,243381,118770,48.8000,28.9966
2,2,243381,118770,48.8000,28.9966
2,3,243381,118770,48.8000,28.9966
2,4,243381,118770,48.8000,28.9966
2,5,243381,118770,48.8000,28.9966
2,total,1460286,712620,48.8000,173.9795
3,0,244107,121770,49.8839,29.7290
3,1,244107,121770,49.8839,29.7290
3,2,244107,121770,49.8839,29.7290
3,3,244107,121770,49.8839,29.7290
3,4,244107,121770,49.8839,29.7290
3,5,244107,121770,49.8839,29.7290
3,total,1464642,730620,49.8839,178.3740
4,0,244046,120411,49.3395,29.3972
4,1,244046,120411,49.3395,29.3972
4,2,244046,120411,49.3395,29.3972
4,3,244046,120411,49.3395,29.3972
4,4,244046,120411,49.3395,29.3972
4,5,244046,120411,49.3395,29.3972
4,total,1464276,722466,49.3395,176.3833
5,0,243840,119272,48.9140,29.1191
5,1,243840,119272,48.9140,29.1191
5,2,243840,119272,48.9140,29.1191
5,3,243840,119272,48.9140,29.1191
5,4,243840,119272,48.9140,29.1191
5,5,243840,119272,48.9140,29.1191
5,total,1463040,715632,48.9140,174.7148
6,0,244234,120442,49.3142,29.4048
6,1,244234,120442,49.3142,29.4048
6,2,244234,120442,49.3142,29.4048
6,3,244234,120442,49.3142,29.4048
6,4,244234,120442,49.3142,29.4048
6,5,244234,120442,49.3142,29.4048
6,total,1465404,722652,49.3142,176.4287
7,0,245495,122905,50.0642,30.0061
7,1,245495,122905,50.0642,30.0061
7,2,245495,122905,50.0642,30.0061
7,3,245495,122905,50.0642,30.0061
7,4,245495,122905,50.0642,30.0061
7,5,245495,122905,50.0642,30.0061
7,total,1472970,737430,50.0642,180.0366
8,0,242964,117581,48.3944,28.7063
8,1,242964,117581,48.3944,28.7063
8,2,242964,117581,48.3944,28.7063
8,3,242964,117581,48.3944,28.7063
8,4,242964,117581,48.3944,28.7063
8,5,242964,117581,48.3944,28.7063
8,total,1457784,705486,48.3944,172.2378
9,0,243480,119832,49.2164,29.2559
9,1,243480,119832,49.2164,29.2559
9,2,243480,119832,49.2164,29.2559
9,3,243480,119832,49.2164,29.2559
9,4,243480,119832,49.2164,29.2559
9,5,243480,119832,49.2164,29.2559
9,total,1460880,718992,49.2164,175.5352
10,0,244400,122090,49.9550,29.8071
10,1,244400,122090,49.9550,29.8071
10,2,244400,122090,49.9550,29.8071
10,3,244400,122090,49.9550,29.8071
10,4,244400,122090,49.9550,29.8071
10,5,244400,122090,49.9550,29.8071
10,total,1466400,732540,49.9550,178.8428
11,0,243250,120162,49.3986,29.3364
11,1,243250,120162,49.3986,29.3364
11,2,243250,120162,49.3986,29.3364
11,3,243250,120162,49.3986,29.3364
11,4,243250,120162,49.3986,29.3364
11,5,243250,120162,49.3986,29.3364
11,total,1459500,720972,49.3986,176.0186
12,0,243884,121732,49.9139,29.7197
12,1,243884,121732,49.9139,29.7197
12,2,243884,121732,49.9139,29.7197
12,3,243884,121732,49.9139,29.7197
12,4,243884,121732,49.9139,29.7197
12,5,243884,121732,49.9139,29.7197
12,total,1463304,730392,49.9139,178.3184
13,0,245123,120341,49.0941,29.3801
13,1,245123,120341,49.0941,29.3801
13,2,245123,120341,49.0941,29.3801
13,3,245123,120341,49.0941,29.3801
13,4,245123,120341,49.0941,29.3801
13,5,245123,120341,49.0941,29.3801
13,total,1470738,722046,49.0941,176.2808
14,0,244799,124054,50.6759,30.2866
14,1,244799,124054,50.6759,30.2866
14,2,244799,124054,50.6759,30.2866
14,3,244799,124054,50.6759,30.2866
14,4,244799,124054,50.6759,30.2866
14,5,244799,124054,50.6759,30.2866
14,total,1468794,744324,50.6759,181.7197
15,0,243910,122211,50.1050,29.8367
15,1,243910,122211,50.1050,29.8367
15,2,243910,122211,50.1050,29.8367
15,3,243910,122211,50.1050,29.8367
15,4,243910,122211,50.1050,29.8367
15,5,243910,122211,50.1050,29.8367
15,total,1463460,733266,50.1050,179.0200
16,0,244263,120325,49.2604,29.3762
16,1,244263,120325,49.2604,29.3762
16,2,244263,120325,49.2604,29.3762
16,3,244263,120325,49.2604,29.3762
16,4,244263,120325,49.2604,29.3762
16,5,244263,120325,49.2604,29.3762
16,total,1465578,721950,49.2604,176.2573
17,0,243268,121128,49.7920,29.5723
17,1,243268,121128,49.7920,29.5723
17,2,243268,121128,49.7920,29.5723
17,3,243268,121128,49.7920,29.5723
17,4,243268,121128,49.7920,29.5723
17,5,243268,121128,49.7920,29.5723
17,total,1459608,726768,49.7920,177.4336
18,0,242726,119265,49.1357,29.1174
18,1,242726,119265,49.1357,29.1174
18,2,242726,119265,49.1357,29.1174
18,3,242726,119265,49.1357,29.1174
18,4,242726,119265,49.1357,29.1174
18,5,242726,119265,49.1357,29.1174
18,total,1456356,715590,49.1357,174.7046
19,0,243010,120426,49.5560,29.4009
19,1,243010,120426,49.5560,29.4009
19,2,243010,120426,49.5560,29.4009
19,3,243010,120426,49.5560,29.4009
19,4,243010,120426,49.5560,29.4009
19,5,243010,120426,49.5560,29.4009
19,total,1458060,722556,49.5560,176.4053
20,0,245711,120884,49.1976,29.5127
20,1,245711,120884,49.1976,29.5127
20,2,245711,120884,49.1976,29.5127
20,3,245711,120884,49.1976,29.5127
20,4,245711,120884,49.1976,29.5127
20,5,245711,120884,49.1976,29.5127
20,total,1474266,725304,49.1976,177.0762
21,0,242937,120352,49.5404,29.3828
21,1,242937,120352,49.5404,29.3828
21,2,242937,120352,49.5404,29.3828
21,3,242937,120352,49.5404,29.3828
21,4,242937,120352,49.5404,29.3828
21,5,242937,120352,49.5404,29.3828
21,total,1457622,722112,49.5404,176.2969
22,0,242940,119383,49.1409,29.1462
22,1,242940,119383,49.1409,29.1462
22,2,242940,119383,49.1409,29.1462
22,3,242940,119383,49.1409,29.1462
22,4,242940,119383,49.1409,29.1462
22,5,242940,119383,49.1409,29.1462
22,total,1457640,716298,49.1409,174.8774
23,0,244377,122072,49.9523,29.8027
23,1,244377,122072,49.9523,29.8027
23,2,244377,122072,49.9523,29.8027
23,3,244377,122072,49.9523,29.8027
23,4,244377,122072,49.9523,29.8027
23,5,244377,122072,49.9523,29.8027
23,total,1466262,732432,49.9523,178.8164
24,0,243514,121127,49.7413,29.5720
24,1,243514,121127,49.7413,29.5720
24,2,243514,121127,49.7413,29.5720
24,3,243514,121127,49.7413,29.5720
24,4,243514,121127,49.7413,29.5720
24,5,243514,121127,49.7413,29.5720
24,total,1461084,726762,49.7413,177.4321
25,0,242313,117890,48.6520,28.7817
25,1,242313,117890,48.6520,28.7817
25,2,242313,117890,48.6520,28.7817
25,3,242313,117890,48.6520,28.7817
25,4,242313,117890,48.6520,28.7817
25,5,242313,117890,48.6520,28.7817
25,total,1453878,707340,48.6520,172.6904
26,0,242808,118757,48.9098,28.9934
26,1,242808,118757,48.9098,28.9934
26,2,242808,118757,48.9098,28.9934
26,3,242808,118757,48.9098,28.9934
26,4,242808,118757,48.9098,28.9934
26,5,242808,118757,48.9098,28.9934
26,total,1456848,712542,48.9098,173.9604
27,0,242783,120410,49.5957,29.3970
27,1,242783,120410,49.5957,29.3970
27,2,242783,120410,49.5957,29.3970
